7257;04.12.20 09:37:30;21;Avvicinamento Pressata Finale;force < min. force (9);20201202161027P0008;
0,00;0,00;242,12;-0,09;0,00;0,00;
0,00;0,00;244,52;-0,04;0,00;0,00;
0,00;0,00;249,32;-0,04;0,00;0,00;
0,00;0,00;251,72;-0,04;0,00;0,00;
0,00;0,00;254,12;-0,04;0,00;0,00;
0,00;0,00;256,52;-0,04;0,00;0,00;
0,00;0,00;258,92;-0,09;0,00;0,00;
0,00;0,00;263,72;-0,04;0,00;0,00;
0,00;0,00;266,12;-0,04;0,00;0,00;
0,00;0,00;268,52;-0,04;0,00;0,00;
0,00;0,00;270,92;-0,09;0,00;0,00;
0,00;0,00;273,32;0,04;0,00;0,00;
0,00;0,00;275,72;-0,04;0,00;0,00;
0,00;0,00;278,12;-0,04;0,00;0,00;
0,00;0,00;280,52;-0,04;0,00;0,00;
0,00;0,00;285,32;-0,04;0,00;0,00;
0,00;0,00;287,72;-0,04;0,00;0,00;
0,00;0,00;292,52;-0,04;0,00;0,00;
0,00;0,00;294,92;-0,04;0,00;0,00;
0,00;0,00;297,32;-0,09;0,00;0,00;
0,00;0,00;299,72;-0,04;0,00;0,00;
0,00;0,00;302,12;-0,04;0,00;0,00;
0,00;0,00;304,52;-0,04;0,00;0,00;
0,00;0,00;306,92;-0,04;0,00;0,00;
0,00;0,00;309,00;-0,09;0,00;0,00;
0,00;0,00;310,58;-0,09;0,00;0,00;
0,00;0,00;311,71;-0,13;0,00;0,00;
0,00;0,00;312,31;-0,13;0,00;0,00;
0,00;0,00;312,45;-0,09;0,00;0,00;
0,00;0,00;312,64;-0,04;0,00;0,00;
0,00;0,00;313,50;0,04;0,00;0,00;
0,00;0,00;320,32;0,04;0,00;0,00;
0,00;0,00;320,51;0,09;0,00;0,00;
0,00;0,00;320,60;0,09;0,00;0,00;
0,00;0,00;320,70;0,09;0,00;0,00;
0,00;0,00;320,80;0,13;0,00;0,00;
0,00;0,00;320,89;0,18;0,00;0,00;
0,00;0,00;320,99;0,13;0,00;0,00;
0,00;0,00;321,08;0,18;0,00;0,00;
0,00;0,00;321,18;0,13;0,00;0,00;
0,00;0,00;321,28;0,13;0,00;0,00;
0,00;0,00;321,37;0,13;0,00;0,00;
0,00;0,00;321,47;0,18;0,00;0,00;
0,00;0,00;321,56;0,09;0,00;0,00;
0,00;0,00;321,66;0,18;0,00;0,00;
0,00;0,00;321,76;0,13;0,00;0,00;
0,00;0,00;321,85;0,18;0,00;0,00;
0,00;0,00;321,95;0,13;0,00;0,00;
0,00;0,00;322,04;0,18;0,00;0,00;
0,00;0,00;322,14;0,18;0,00;0,00;
0,00;0,00;322,24;0,18;0,00;0,00;
0,00;0,00;322,33;0,18;0,00;0,00;
0,00;0,00;322,43;0,18;0,00;0,00;
0,00;0,00;322,52;0,18;0,00;0,00;
0,00;0,00;322,62;0,18;0,00;0,00;
0,00;0,00;322,72;0,18;0,00;0,00;
0,00;0,00;322,81;0,18;0,00;0,00;
0,00;0,00;322,91;0,18;0,00;0,00;
0,00;0,00;323,00;0,18;0,00;0,00;
0,00;0,00;323,10;0,18;0,00;0,00;
0,00;0,00;323,20;0,18;0,00;0,00;
0,00;0,00;323,29;0,18;0,00;0,00;
0,00;0,00;323,39;0,18;0,00;0,00;
0,00;0,00;323,48;0,18;0,00;0,00;
0,00;0,00;323,58;0,18;0,00;0,00;
0,00;0,00;323,68;0,18;0,00;0,00;
0,00;0,00;323,77;0,18;0,00;0,00;
0,00;0,00;323,87;0,18;0,00;0,00;
0,00;0,00;323,96;0,18;0,00;0,00;
0,00;0,00;324,06;0,18;0,00;0,00;
0,00;0,00;324,16;0,18;0,00;0,00;
0,00;0,00;324,25;0,18;0,00;0,00;
0,00;0,00;324,35;0,18;0,00;0,00;
0,00;0,00;324,44;0,18;0,00;0,00;
0,00;0,00;324,54;0,21;0,00;0,00;
0,00;0,00;324,64;0,18;0,00;0,00;
0,00;0,00;324,73;0,21;0,00;0,00;
0,00;0,00;324,83;0,21;0,00;0,00;
0,00;0,00;324,92;0,26;0,00;0,00;
0,00;0,00;325,02;0,26;0,00;0,00;
0,00;0,00;325,12;0,26;0,00;0,00;
0,00;0,00;325,21;0,30;0,00;0,00;
0,00;0,00;325,31;0,30;0,00;0,00;
0,00;0,00;325,40;0,35;0,00;0,00;
0,00;0,00;325,50;0,35;0,00;0,00;
0,00;0,00;325,60;0,35;0,00;0,00;
0,00;0,00;325,69;0,35;0,00;0,00;
0,00;0,00;325,79;0,35;0,00;0,00;
0,00;0,00;325,88;0,30;0,00;0,00;
0,00;0,00;325,98;0,35;0,00;0,00;
0,00;0,00;326,08;0,35;0,00;0,00;
0,00;0,00;326,17;0,35;0,00;0,00;
0,00;0,00;326,27;0,35;0,00;0,00;
0,00;0,00;326,36;0,35;0,00;0,00;
0,00;0,00;326,46;0,35;0,00;0,00;
0,00;0,00;326,56;0,35;0,00;0,00;
0,00;0,00;326,65;0,39;0,00;0,00;
0,00;0,00;326,75;0,44;0,00;0,00;
0,00;0,00;326,84;0,44;0,00;0,00;
0,00;0,00;326,94;0,52;0,00;0,00;
0,00;0,00;327,04;0,52;0,00;0,00;
0,00;0,00;327,13;0,52;0,00;0,00;
0,00;0,00;327,23;0,52;0,00;0,00;
0,00;0,00;327,32;0,52;0,00;0,00;
0,00;0,00;327,42;0,52;0,00;0,00;
0,00;0,00;327,52;0,52;0,00;0,00;
0,00;0,00;327,61;0,56;0,00;0,00;
0,00;0,00;327,71;0,52;0,00;0,00;
0,00;0,00;327,80;0,65;0,00;0,00;
0,00;0,00;327,90;0,69;0,00;0,00;
0,00;0,00;327,99;0,65;0,00;0,00;
0,00;0,00;328,09;0,69;0,00;0,00;
0,00;0,00;328,19;0,69;0,00;0,00;
0,00;0,00;328,25;0,56;0,00;0,00;
0,00;0,00;328,25;0,52;0,00;0,00;
0,00;0,00;328,25;0,56;0,00;0,00;
