10783;04.02.21 12:11:23;21;Avvicinamento Pressata Finale;force > max. force (8);20210204105146A0211;
0,00;0,00;291,94;0,18;0,00;0,00;
0,00;0,00;292,26;0,13;0,00;0,00;
0,00;0,00;292,58;0,18;0,00;0,00;
0,00;0,00;292,90;0,18;0,00;0,00;
0,00;0,00;293,22;0,18;0,00;0,00;
0,00;0,00;293,54;0,18;0,00;0,00;
0,00;0,00;293,86;0,18;0,00;0,00;
0,00;0,00;294,18;0,18;0,00;0,00;
0,00;0,00;294,50;0,18;0,00;0,00;
0,00;0,00;294,82;0,18;0,00;0,00;
0,00;0,00;295,14;0,13;0,00;0,00;
0,00;0,00;295,46;0,18;0,00;0,00;
0,00;0,00;295,78;0,18;0,00;0,00;
0,00;0,00;296,10;0,18;0,00;0,00;
0,00;0,00;296,42;0,13;0,00;0,00;
0,00;0,00;296,74;0,18;0,00;0,00;
0,00;0,00;297,06;0,09;0,00;0,00;
0,00;0,00;297,38;0,13;0,00;0,00;
0,00;0,00;297,70;0,13;0,00;0,00;
0,00;0,00;298,02;0,18;0,00;0,00;
0,00;0,00;298,34;0,13;0,00;0,00;
0,00;0,00;298,66;0,13;0,00;0,00;
0,00;0,00;298,98;0,13;0,00;0,00;
0,00;0,00;299,30;0,13;0,00;0,00;
0,00;0,00;299,62;0,18;0,00;0,00;
0,00;0,00;299,94;0,13;0,00;0,00;
0,00;0,00;300,26;0,18;0,00;0,00;
0,00;0,00;300,58;0,18;0,00;0,00;
0,00;0,00;300,90;0,13;0,00;0,00;
0,00;0,00;301,22;0,09;0,00;0,00;
0,00;0,00;301,54;0,18;0,00;0,00;
0,00;0,00;301,86;0,18;0,00;0,00;
0,00;0,00;302,18;0,18;0,00;0,00;
0,00;0,00;302,50;0,18;0,00;0,00;
0,00;0,00;302,82;0,13;0,00;0,00;
0,00;0,00;303,14;0,18;0,00;0,00;
0,00;0,00;303,46;0,18;0,00;0,00;
0,00;0,00;303,78;0,18;0,00;0,00;
0,00;0,00;304,10;0,13;0,00;0,00;
0,00;0,00;304,42;0,13;0,00;0,00;
0,00;0,00;304,74;0,13;0,00;0,00;
0,00;0,00;305,06;0,18;0,00;0,00;
0,00;0,00;305,38;0,13;0,00;0,00;
0,00;0,00;305,70;0,13;0,00;0,00;
0,00;0,00;306,02;0,13;0,00;0,00;
0,00;0,00;306,34;0,18;0,00;0,00;
0,00;0,00;306,66;0,18;0,00;0,00;
0,00;0,00;306,97;4,00;0,00;0,00;
0,00;0,00;307,22;18,44;0,00;0,00;
0,00;0,00;307,50;36,71;0,00;0,00;
0,00;0,00;307,56;41,92;0,00;0,00;
0,00;0,00;307,60;44,62;0,00;0,00;
0,00;0,00;307,62;45,36;0,00;0,00;
0,00;0,00;307,64;46,93;0,00;0,00;
0,00;0,00;307,65;47,45;0,00;0,00;
0,00;0,00;307,65;47,71;0,00;0,00;
0,00;0,00;307,65;47,84;0,00;0,00;
0,00;0,00;307,66;47,84;0,00;0,00;
0,00;0,00;307,66;47,84;0,00;0,00;
