10718;03.02.21 14:54:15;21;Avvicinamento Pressata Finale;position > max position (10);20210203113503A0211;
0,00;0,00;306,96;4,83;0,00;0,00;
0,00;0,00;307,22;20,00;0,00;0,00;
0,00;0,00;307,49;38,44;0,00;0,00;
0,00;0,00;307,54;42,76;0,00;0,00;
0,00;0,00;307,58;44,53;0,00;0,00;
0,00;0,00;307,60;46,71;0,00;0,00;
0,00;0,00;307,61;46,97;0,00;0,00;
0,00;0,00;307,62;47,53;0,00;0,00;
0,00;0,00;307,63;48,19;0,00;0,00;
0,00;0,00;307,63;48,36;0,00;0,00;
