10789;04.02.21 12:30:46;21;Avvicinamento Pressata Finale;force > max. force (8);20210204110049A0211;
0,00;0,00;293,90;3,78;0,00;0,00;
0,00;0,00;294,22;3,87;0,00;0,00;
0,00;0,00;294,54;4,17;0,00;0,00;
0,00;0,00;294,86;4,26;0,00;0,00;
0,00;0,00;295,18;4,39;0,00;0,00;
0,00;0,00;295,50;4,47;0,00;0,00;
0,00;0,00;295,82;4,61;0,00;0,00;
0,00;0,00;296,13;5,39;0,00;0,00;
0,00;0,00;296,45;5,52;0,00;0,00;
0,00;0,00;296,78;5,78;0,00;0,00;
0,00;0,00;297,10;5,83;0,00;0,00;
0,00;0,00;297,42;5,91;0,00;0,00;
0,00;0,00;297,74;6,04;0,00;0,00;
0,00;0,00;298,05;6,31;0,00;0,00;
0,00;0,00;298,38;6,40;0,00;0,00;
0,00;0,00;298,70;6,40;0,00;0,00;
0,00;0,00;299,02;6,61;0,00;0,00;
0,00;0,00;299,34;6,65;0,00;0,00;
0,00;0,00;299,66;6,79;0,00;0,00;
0,00;0,00;299,98;6,83;0,00;0,00;
0,00;0,00;300,30;6,96;0,00;0,00;
0,00;0,00;300,62;7,00;0,00;0,00;
0,00;0,00;300,94;7,22;0,00;0,00;
0,00;0,00;301,26;7,26;0,00;0,00;
0,00;0,00;301,58;7,35;0,00;0,00;
0,00;0,00;301,90;7,39;0,00;0,00;
0,00;0,00;302,22;7,48;0,00;0,00;
0,00;0,00;302,54;7,57;0,00;0,00;
0,00;0,00;302,86;7,65;0,00;0,00;
0,00;0,00;303,18;7,74;0,00;0,00;
0,00;0,00;303,50;7,74;0,00;0,00;
0,00;0,00;303,82;7,92;0,00;0,00;
0,00;0,00;304,14;7,92;0,00;0,00;
0,00;0,00;304,46;8,01;0,00;0,00;
0,00;0,00;304,77;8,26;0,00;0,00;
0,00;0,00;305,10;8,61;0,00;0,00;
0,00;0,00;305,42;8,70;0,00;0,00;
0,00;0,00;305,74;8,91;0,00;0,00;
0,00;0,00;306,06;9,09;0,00;0,00;
0,00;0,00;306,37;9,31;0,00;0,00;
0,00;0,00;306,70;9,39;0,00;0,00;
0,00;0,00;307,02;9,70;0,00;0,00;
0,00;0,00;307,28;23,61;0,00;0,00;
0,00;0,00;307,51;40,35;0,00;0,00;
0,00;0,00;307,54;42,10;0,00;0,00;
0,00;0,00;307,57;43,49;0,00;0,00;
0,00;0,00;307,60;45,75;0,00;0,00;
0,00;0,00;307,60;46,01;0,00;0,00;
0,00;0,00;307,60;46,19;0,00;0,00;
0,00;0,00;307,61;46,31;0,00;0,00;
0,00;0,00;307,61;46,36;0,00;0,00;
0,00;0,00;307,61;46,54;0,00;0,00;
0,00;0,00;307,61;46,66;0,00;0,00;
