69925;03.08.21 10:05:45;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force < min. force (9);20210802091038P0004;
0,00;0,00;159,07;-0,05;0,00;0,00;
0,00;0,00;158,97;-0,07;0,00;0,00;
0,00;0,00;158,91;-0,07;0,00;0,00;
0,00;0,00;158,90;-0,02;0,00;0,00;
0,00;0,00;158,91;0,06;0,00;0,00;
0,00;0,00;159,14;0,02;0,00;0,00;
0,00;0,00;159,67;0,04;0,00;0,00;
0,00;0,00;159,80;0,02;0,00;0,00;
0,00;0,00;159,93;0,04;0,00;0,00;
0,00;0,00;160,19;0,04;0,00;0,00;
0,00;0,00;160,32;0,02;0,00;0,00;
0,00;0,00;160,45;0,02;0,00;0,00;
0,00;0,00;160,58;0,06;0,00;0,00;
0,00;0,00;160,70;0,06;0,00;0,00;
0,00;0,00;160,83;0,04;0,00;0,00;
0,00;0,00;161,09;0,04;0,00;0,00;
0,00;0,00;161,35;0,02;0,00;0,00;
0,00;0,00;161,47;0,04;0,00;0,00;
0,00;0,00;161,60;0,02;0,00;0,00;
0,00;0,00;161,73;0,02;0,00;0,00;
0,00;0,00;161,99;0,02;0,00;0,00;
0,00;0,00;162,11;0,04;0,00;0,00;
0,00;0,00;162,24;0,06;0,00;0,00;
0,00;0,00;162,50;0,02;0,00;0,00;
0,00;0,00;162,62;0,22;0,00;0,00;
0,00;0,00;162,75;0,24;0,00;0,00;
0,00;0,00;162,88;1,38;0,00;0,00;
0,00;0,00;162,90;2,08;0,00;0,00;
0,00;0,00;162,90;2,10;0,00;0,00;
0,00;0,00;162,90;2,08;0,00;0,00;
0,00;0,00;162,90;2,08;0,00;0,00;
0,00;0,00;162,90;2,08;0,00;0,00;
0,00;0,00;162,90;2,08;0,00;0,00;
0,00;0,00;162,90;2,08;0,00;0,00;
0,00;0,00;162,90;2,08;0,00;0,00;
0,00;0,00;162,90;2,08;0,00;0,00;
0,00;0,00;162,90;2,08;0,00;0,00;
