7922;18.02.20 14:29:25;21;Avvicinamento Pressata Fuori Ingombro;wrong softlimit spindle data (74);
0,00;0,00;129,85;1,12;0,00;0,00;
0,00;0,00;129,90;1,11;0,00;0,00;
0,00;0,00;129,95;1,12;0,00;0,00;
0,00;0,00;130,00;1,12;0,00;0,00;
0,00;0,00;130,05;1,14;0,00;0,00;
0,00;0,00;130,09;1,14;0,00;0,00;
0,00;0,00;130,14;1,16;0,00;0,00;
0,00;0,00;130,19;1,17;0,00;0,00;
0,00;0,00;130,24;1,17;0,00;0,00;
0,00;0,00;130,29;1,18;0,00;0,00;
0,00;0,00;130,33;1,20;0,00;0,00;
0,00;0,00;130,38;1,20;0,00;0,00;
0,00;0,00;130,43;1,20;0,00;0,00;
0,00;0,00;130,48;1,21;0,00;0,00;
0,00;0,00;130,53;1,20;0,00;0,00;
0,00;0,00;130,57;1,21;0,00;0,00;
0,00;0,00;130,62;1,21;0,00;0,00;
0,00;0,00;130,67;1,23;0,00;0,00;
0,00;0,00;130,72;1,23;0,00;0,00;
0,00;0,00;130,77;1,24;0,00;0,00;
0,00;0,00;130,81;1,26;0,00;0,00;
0,00;0,00;130,86;1,26;0,00;0,00;
0,00;0,00;130,91;1,28;0,00;0,00;
0,00;0,00;130,96;1,29;0,00;0,00;
0,00;0,00;131,01;1,29;0,00;0,00;
0,00;0,00;131,05;1,28;0,00;0,00;
0,00;0,00;131,10;1,29;0,00;0,00;
0,00;0,00;131,15;1,29;0,00;0,00;
0,00;0,00;131,20;1,32;0,00;0,00;
0,00;0,00;131,25;1,32;0,00;0,00;
0,00;0,00;131,30;1,33;0,00;0,00;
0,00;0,00;131,34;1,34;0,00;0,00;
0,00;0,00;131,39;1,37;0,00;0,00;
0,00;0,00;131,44;1,37;0,00;0,00;
0,00;0,00;131,49;1,38;0,00;0,00;
0,00;0,00;131,53;1,38;0,00;0,00;
0,00;0,00;131,58;1,40;0,00;0,00;
0,00;0,00;131,63;1,41;0,00;0,00;
0,00;0,00;131,68;1,43;0,00;0,00;
0,00;0,00;131,73;1,43;0,00;0,00;
0,00;0,00;131,77;1,45;0,00;0,00;
0,00;0,00;131,82;1,46;0,00;0,00;
0,00;0,00;131,87;1,49;0,00;0,00;
0,00;0,00;131,92;1,50;0,00;0,00;
0,00;0,00;131,96;1,50;0,00;0,00;
0,00;0,00;132,01;1,52;0,00;0,00;
0,00;0,00;132,06;1,52;0,00;0,00;
0,00;0,00;132,11;1,54;0,00;0,00;
0,00;0,00;132,16;1,55;0,00;0,00;
0,00;0,00;132,21;1,55;0,00;0,00;
0,00;0,00;132,25;1,55;0,00;0,00;
0,00;0,00;132,30;1,57;0,00;0,00;
0,00;0,00;132,35;1,58;0,00;0,00;
0,00;0,00;132,40;1,60;0,00;0,00;
0,00;0,00;132,45;1,60;0,00;0,00;
0,00;0,00;132,49;1,61;0,00;0,00;
0,00;0,00;132,54;1,61;0,00;0,00;
0,00;0,00;132,59;1,61;0,00;0,00;
0,00;0,00;132,64;1,63;0,00;0,00;
0,00;0,00;132,69;1,64;0,00;0,00;
0,00;0,00;132,73;1,64;0,00;0,00;
0,00;0,00;132,78;1,66;0,00;0,00;
0,00;0,00;132,83;1,68;0,00;0,00;
0,00;0,00;132,88;1,67;0,00;0,00;
0,00;0,00;132,93;1,67;0,00;0,00;
0,00;0,00;132,97;1,69;0,00;0,00;
0,00;0,00;133,02;1,70;0,00;0,00;
0,00;0,00;133,07;1,72;0,00;0,00;
0,00;0,00;133,12;1,72;0,00;0,00;
0,00;0,00;133,17;1,73;0,00;0,00;
0,00;0,00;133,21;1,75;0,00;0,00;
0,00;0,00;133,26;1,75;0,00;0,00;
0,00;0,00;133,31;1,78;0,00;0,00;
0,00;0,00;133,36;1,78;0,00;0,00;
0,00;0,00;133,41;1,80;0,00;0,00;
0,00;0,00;133,45;1,80;0,00;0,00;
0,00;0,00;133,50;1,81;0,00;0,00;
0,00;0,00;133,55;1,84;0,00;0,00;
0,00;0,00;133,60;1,84;0,00;0,00;
0,00;0,00;133,64;1,86;0,00;0,00;
0,00;0,00;133,69;1,84;0,00;0,00;
0,00;0,00;133,74;1,87;0,00;0,00;
0,00;0,00;133,79;1,87;0,00;0,00;
0,00;0,00;133,84;1,90;0,00;0,00;
0,00;0,00;133,89;1,92;0,00;0,00;
0,00;0,00;133,93;1,90;0,00;0,00;
0,00;0,00;133,98;1,92;0,00;0,00;
0,00;0,00;134,03;1,93;0,00;0,00;
0,00;0,00;134,08;1,95;0,00;0,00;
0,00;0,00;134,13;1,96;0,00;0,00;
0,00;0,00;134,17;1,99;0,00;0,00;
0,00;0,00;134,22;1,99;0,00;0,00;
0,00;0,00;134,27;1,99;0,00;0,00;
0,00;0,00;134,32;1,99;0,00;0,00;
0,00;0,00;134,37;2,02;0,00;0,00;
0,00;0,00;134,42;2,02;0,00;0,00;
0,00;0,00;134,46;2,04;0,00;0,00;
0,00;0,00;134,51;2,05;0,00;0,00;
0,00;0,00;134,56;2,05;0,00;0,00;
0,00;0,00;134,60;2,05;0,00;0,00;
0,00;0,00;134,65;2,07;0,00;0,00;
0,00;0,00;134,70;2,07;0,00;0,00;
0,00;0,00;134,75;2,10;0,00;0,00;
0,00;0,00;134,80;2,10;0,00;0,00;
0,00;0,00;134,85;2,10;0,00;0,00;
0,00;0,00;134,89;2,12;0,00;0,00;
0,00;0,00;134,94;2,13;0,00;0,00;
0,00;0,00;134,99;2,13;0,00;0,00;
0,00;0,00;135,04;2,16;0,00;0,00;
0,00;0,00;135,08;2,16;0,00;0,00;
0,00;0,00;135,13;2,16;0,00;0,00;
0,00;0,00;135,18;2,16;0,00;0,00;
0,00;0,00;135,23;2,15;0,00;0,00;
0,00;0,00;135,28;2,15;0,00;0,00;
0,00;0,00;135,32;2,15;0,00;0,00;
0,00;0,00;135,37;2,15;0,00;0,00;
0,00;0,00;135,42;2,16;0,00;0,00;
0,00;0,00;135,47;2,16;0,00;0,00;
0,00;0,00;135,52;2,16;0,00;0,00;
0,00;0,00;135,57;2,15;0,00;0,00;
0,00;0,00;135,61;2,15;0,00;0,00;
0,00;0,00;135,66;2,16;0,00;0,00;
0,00;0,00;135,71;2,16;0,00;0,00;
0,00;0,00;135,76;2,16;0,00;0,00;
0,00;0,00;135,80;2,16;0,00;0,00;
0,00;0,00;135,85;2,15;0,00;0,00;
0,00;0,00;135,90;2,16;0,00;0,00;
0,00;0,00;135,95;2,15;0,00;0,00;
0,00;0,00;136,00;2,15;0,00;0,00;
0,00;0,00;136,05;2,16;0,00;0,00;
0,00;0,00;136,09;2,14;0,00;0,00;
0,00;0,00;136,14;2,13;0,00;0,00;
0,00;0,00;136,19;2,11;0,00;0,00;
0,00;0,00;136,24;2,10;0,00;0,00;
0,00;0,00;136,29;2,08;0,00;0,00;
0,00;0,00;136,33;2,07;0,00;0,00;
0,00;0,00;136,38;2,06;0,00;0,00;
0,00;0,00;136,43;2,05;0,00;0,00;
0,00;0,00;136,48;2,05;0,00;0,00;
0,00;0,00;136,53;2,02;0,00;0,00;
0,00;0,00;136,57;2,01;0,00;0,00;
0,00;0,00;136,62;1,99;0,00;0,00;
0,00;0,00;136,67;1,99;0,00;0,00;
0,00;0,00;136,72;1,96;0,00;0,00;
0,00;0,00;136,77;1,96;0,00;0,00;
0,00;0,00;136,82;1,93;0,00;0,00;
0,00;0,00;136,86;1,91;0,00;0,00;
0,00;0,00;136,91;1,89;0,00;0,00;
0,00;0,00;136,96;1,88;0,00;0,00;
0,00;0,00;137,01;1,85;0,00;0,00;
0,00;0,00;137,05;1,84;0,00;0,00;
0,00;0,00;137,10;1,82;0,00;0,00;
0,00;0,00;137,15;1,78;0,00;0,00;
0,00;0,00;137,20;1,75;0,00;0,00;
0,00;0,00;137,25;1,73;0,00;0,00;
0,00;0,00;137,29;1,70;0,00;0,00;
0,00;0,00;137,34;1,67;0,00;0,00;
0,00;0,00;137,39;1,68;0,00;0,00;
0,00;0,00;137,44;1,67;0,00;0,00;
0,00;0,00;137,49;1,67;0,00;0,00;
0,00;0,00;137,54;1,64;0,00;0,00;
0,00;0,00;137,58;1,63;0,00;0,00;
0,00;0,00;137,63;1,61;0,00;0,00;
0,00;0,00;137,68;1,58;0,00;0,00;
0,00;0,00;137,73;1,58;0,00;0,00;
0,00;0,00;137,77;1,54;0,00;0,00;
0,00;0,00;137,82;1,52;0,00;0,00;
0,00;0,00;137,87;1,50;0,00;0,00;
0,00;0,00;137,92;1,47;0,00;0,00;
0,00;0,00;137,97;1,44;0,00;0,00;
0,00;0,00;138,01;1,45;0,00;0,00;
0,00;0,00;138,06;1,42;0,00;0,00;
0,00;0,00;138,11;1,39;0,00;0,00;
0,00;0,00;138,16;1,37;0,00;0,00;
0,00;0,00;138,21;1,37;0,00;0,00;
0,00;0,00;138,25;1,34;0,00;0,00;
0,00;0,00;138,30;1,34;0,00;0,00;
0,00;0,00;138,35;1,32;0,00;0,00;
0,00;0,00;138,40;1,32;0,00;0,00;
0,00;0,00;138,45;1,32;0,00;0,00;
0,00;0,00;138,50;1,31;0,00;0,00;
0,00;0,00;138,54;1,29;0,00;0,00;
0,00;0,00;138,59;1,29;0,00;0,00;
0,00;0,00;138,64;1,29;0,00;0,00;
0,00;0,00;138,69;1,26;0,00;0,00;
0,00;0,00;138,73;1,26;0,00;0,00;
0,00;0,00;138,78;1,25;0,00;0,00;
0,00;0,00;138,83;1,26;0,00;0,00;
0,00;0,00;138,88;1,26;0,00;0,00;
0,00;0,00;138,93;1,26;0,00;0,00;
0,00;0,00;138,97;1,23;0,00;0,00;
0,00;0,00;139,02;1,23;0,00;0,00;
0,00;0,00;139,07;1,23;0,00;0,00;
0,00;0,00;139,12;1,23;0,00;0,00;
0,00;0,00;139,17;1,21;0,00;0,00;
0,00;0,00;139,22;1,20;0,00;0,00;
0,00;0,00;139,26;1,20;0,00;0,00;
0,00;0,00;139,31;1,20;0,00;0,00;
0,00;0,00;139,36;1,20;0,00;0,00;
0,00;0,00;139,41;1,18;0,00;0,00;
0,00;0,00;139,45;1,18;0,00;0,00;
0,00;0,00;139,50;1,17;0,00;0,00;
0,00;0,00;139,55;1,17;0,00;0,00;
0,00;0,00;139,60;1,15;0,00;0,00;
0,00;0,00;139,65;1,14;0,00;0,00;
0,00;0,00;139,69;1,14;0,00;0,00;
0,00;0,00;139,74;1,13;0,00;0,00;
0,00;0,00;139,79;1,12;0,00;0,00;
0,00;0,00;139,84;1,12;0,00;0,00;
0,00;0,00;139,89;1,11;0,00;0,00;
0,00;0,00;139,94;1,11;0,00;0,00;
0,00;0,00;139,98;1,11;0,00;0,00;
0,00;0,00;140,03;1,11;0,00;0,00;
0,00;0,00;140,08;1,11;0,00;0,00;
0,00;0,00;140,13;1,11;0,00;0,00;
0,00;0,00;140,17;1,12;0,00;0,00;
0,00;0,00;140,22;1,11;0,00;0,00;
0,00;0,00;140,27;1,08;0,00;0,00;
0,00;0,00;140,32;1,09;0,00;0,00;
0,00;0,00;140,37;1,08;0,00;0,00;
0,00;0,00;140,41;1,08;0,00;0,00;
0,00;0,00;140,46;1,06;0,00;0,00;
0,00;0,00;140,51;1,06;0,00;0,00;
0,00;0,00;140,56;1,05;0,00;0,00;
0,00;0,00;140,61;1,05;0,00;0,00;
0,00;0,00;140,66;1,02;0,00;0,00;
0,00;0,00;140,70;1,05;0,00;0,00;
0,00;0,00;140,75;1,02;0,00;0,00;
0,00;0,00;140,80;1,02;0,00;0,00;
0,00;0,00;140,85;1,02;0,00;0,00;
0,00;0,00;140,89;1,00;0,00;0,00;
0,00;0,00;140,94;0,99;0,00;0,00;
0,00;0,00;140,99;0,99;0,00;0,00;
0,00;0,00;141,04;0,99;0,00;0,00;
0,00;0,00;141,09;0,96;0,00;0,00;
0,00;0,00;141,13;0,96;0,00;0,00;
0,00;0,00;141,18;0,97;0,00;0,00;
0,00;0,00;141,23;0,96;0,00;0,00;
0,00;0,00;141,28;0,96;0,00;0,00;
0,00;0,00;141,33;0,96;0,00;0,00;
0,00;0,00;141,37;0,95;0,00;0,00;
0,00;0,00;141,42;0,93;0,00;0,00;
0,00;0,00;141,47;0,93;0,00;0,00;
0,00;0,00;141,52;0,91;0,00;0,00;
0,00;0,00;141,57;0,91;0,00;0,00;
0,00;0,00;141,62;0,91;0,00;0,00;
0,00;0,00;141,66;0,91;0,00;0,00;
0,00;0,00;141,71;0,91;0,00;0,00;
0,00;0,00;141,76;0,89;0,00;0,00;
0,00;0,00;141,81;0,88;0,00;0,00;
0,00;0,00;141,85;0,88;0,00;0,00;
0,00;0,00;141,90;0,88;0,00;0,00;
0,00;0,00;141,95;0,88;0,00;0,00;
0,00;0,00;142,00;0,87;0,00;0,00;
0,00;0,00;142,05;0,85;0,00;0,00;
0,00;0,00;142,09;0,85;0,00;0,00;
0,00;0,00;142,14;0,85;0,00;0,00;
0,00;0,00;142,19;0,85;0,00;0,00;
0,00;0,00;142,24;0,84;0,00;0,00;
0,00;0,00;142,29;0,84;0,00;0,00;
0,00;0,00;142,34;0,85;0,00;0,00;
0,00;0,00;142,38;0,85;0,00;0,00;
0,00;0,00;142,43;0,83;0,00;0,00;
0,00;0,00;142,48;0,82;0,00;0,00;
0,00;0,00;142,53;0,82;0,00;0,00;
0,00;0,00;142,57;0,82;0,00;0,00;
0,00;0,00;142,62;0,82;0,00;0,00;
0,00;0,00;142,67;0,82;0,00;0,00;
0,00;0,00;142,72;0,81;0,00;0,00;
0,00;0,00;142,77;0,80;0,00;0,00;
0,00;0,00;142,81;0,79;0,00;0,00;
0,00;0,00;142,86;0,78;0,00;0,00;
0,00;0,00;142,91;0,78;0,00;0,00;
0,00;0,00;142,96;0,77;0,00;0,00;
0,00;0,00;143,01;0,76;0,00;0,00;
0,00;0,00;143,05;0,77;0,00;0,00;
0,00;0,00;143,10;0,76;0,00;0,00;
0,00;0,00;143,15;0,76;0,00;0,00;
0,00;0,00;143,20;0,75;0,00;0,00;
0,00;0,00;143,25;0,75;0,00;0,00;
0,00;0,00;143,29;0,74;0,00;0,00;
0,00;0,00;143,34;0,73;0,00;0,00;
0,00;0,00;143,39;0,73;0,00;0,00;
0,00;0,00;143,44;0,74;0,00;0,00;
0,00;0,00;143,49;0,73;0,00;0,00;
0,00;0,00;143,53;0,72;0,00;0,00;
0,00;0,00;143,58;0,72;0,00;0,00;
0,00;0,00;143,63;0,72;0,00;0,00;
0,00;0,00;143,68;0,70;0,00;0,00;
0,00;0,00;143,73;0,70;0,00;0,00;
0,00;0,00;143,77;0,70;0,00;0,00;
0,00;0,00;143,82;0,70;0,00;0,00;
0,00;0,00;143,87;0,69;0,00;0,00;
0,00;0,00;143,92;0,69;0,00;0,00;
0,00;0,00;143,96;0,69;0,00;0,00;
0,00;0,00;144,01;0,68;0,00;0,00;
0,00;0,00;144,06;0,69;0,00;0,00;
0,00;0,00;144,11;0,68;0,00;0,00;
0,00;0,00;144,16;0,68;0,00;0,00;
0,00;0,00;144,21;0,67;0,00;0,00;
0,00;0,00;144,25;0,68;0,00;0,00;
0,00;0,00;144,30;0,67;0,00;0,00;
0,00;0,00;144,35;0,66;0,00;0,00;
0,00;0,00;144,40;0,67;0,00;0,00;
0,00;0,00;144,45;0,67;0,00;0,00;
0,00;0,00;144,49;0,66;0,00;0,00;
0,00;0,00;144,54;0,64;0,00;0,00;
0,00;0,00;144,59;0,64;0,00;0,00;
0,00;0,00;144,64;0,64;0,00;0,00;
0,00;0,00;144,69;0,64;0,00;0,00;
0,00;0,00;144,74;0,64;0,00;0,00;
0,00;0,00;144,78;0,64;0,00;0,00;
0,00;0,00;144,83;0,64;0,00;0,00;
0,00;0,00;144,88;0,64;0,00;0,00;
0,00;0,00;144,93;0,64;0,00;0,00;
0,00;0,00;144,97;0,64;0,00;0,00;
0,00;0,00;145,02;0,64;0,00;0,00;
0,00;0,00;145,07;0,64;0,00;0,00;
0,00;0,00;145,12;0,64;0,00;0,00;
0,00;0,00;145,17;0,64;0,00;0,00;
0,00;0,00;145,21;0,64;0,00;0,00;
0,00;0,00;145,26;0,63;0,00;0,00;
0,00;0,00;145,31;0,64;0,00;0,00;
0,00;0,00;145,36;0,64;0,00;0,00;
0,00;0,00;145,41;0,62;0,00;0,00;
0,00;0,00;145,45;0,62;0,00;0,00;
0,00;0,00;145,50;0,63;0,00;0,00;
0,00;0,00;145,55;0,62;0,00;0,00;
0,00;0,00;145,60;0,61;0,00;0,00;
0,00;0,00;145,65;0,61;0,00;0,00;
0,00;0,00;145,69;0,61;0,00;0,00;
0,00;0,00;145,74;0,61;0,00;0,00;
