7935;18.02.20 15:07:21;21;Avvicinamento Pressata Fuori Ingombro;wrong softlimit spindle data (74);
0,00;0,00;139,47;0,59;0,00;0,00;
0,00;0,00;139,60;0,59;0,00;0,00;
0,00;0,00;139,73;0,58;0,00;0,00;
0,00;0,00;139,86;0,57;0,00;0,00;
0,00;0,00;139,99;0,56;0,00;0,00;
0,00;0,00;140,11;0,56;0,00;0,00;
0,00;0,00;140,24;0,55;0,00;0,00;
0,00;0,00;140,37;0,56;0,00;0,00;
0,00;0,00;140,50;0,54;0,00;0,00;
0,00;0,00;140,63;0,53;0,00;0,00;
0,00;0,00;140,76;0,53;0,00;0,00;
0,00;0,00;140,88;0,53;0,00;0,00;
0,00;0,00;141,01;0,53;0,00;0,00;
0,00;0,00;141,14;0,53;0,00;0,00;
0,00;0,00;141,27;0,53;0,00;0,00;
0,00;0,00;141,40;0,51;0,00;0,00;
0,00;0,00;141,52;0,50;0,00;0,00;
0,00;0,00;141,65;0,51;0,00;0,00;
0,00;0,00;141,78;0,50;0,00;0,00;
0,00;0,00;141,91;0,50;0,00;0,00;
0,00;0,00;142,03;0,50;0,00;0,00;
0,00;0,00;142,16;0,50;0,00;0,00;
0,00;0,00;142,29;0,50;0,00;0,00;
0,00;0,00;142,42;0,50;0,00;0,00;
0,00;0,00;142,55;0,50;0,00;0,00;
0,00;0,00;142,68;0,49;0,00;0,00;
0,00;0,00;142,80;0,48;0,00;0,00;
0,00;0,00;142,93;0,48;0,00;0,00;
0,00;0,00;143,06;0,47;0,00;0,00;
0,00;0,00;143,19;0,47;0,00;0,00;
0,00;0,00;143,31;0,47;0,00;0,00;
0,00;0,00;143,44;0,47;0,00;0,00;
0,00;0,00;143,57;0,47;0,00;0,00;
0,00;0,00;143,70;0,47;0,00;0,00;
0,00;0,00;143,83;0,46;0,00;0,00;
0,00;0,00;143,95;0,47;0,00;0,00;
0,00;0,00;144,08;0,47;0,00;0,00;
0,00;0,00;144,21;0,46;0,00;0,00;
0,00;0,00;144,34;0,45;0,00;0,00;
0,00;0,00;144,47;0,46;0,00;0,00;
0,00;0,00;144,59;0,46;0,00;0,00;
0,00;0,00;144,72;0,47;0,00;0,00;
0,00;0,00;144,85;0,46;0,00;0,00;
0,00;0,00;144,98;0,47;0,00;0,00;
0,00;0,00;145,11;0,47;0,00;0,00;
0,00;0,00;145,23;0,45;0,00;0,00;
0,00;0,00;145,36;0,47;0,00;0,00;
0,00;0,00;145,49;0,47;0,00;0,00;
0,00;0,00;145,62;0,47;0,00;0,00;
0,00;0,00;145,75;0,47;0,00;0,00;
0,00;0,00;145,87;0,45;0,00;0,00;
0,00;0,00;146,00;0,47;0,00;0,00;
0,00;0,00;146,13;0,47;0,00;0,00;
0,00;0,00;146,26;0,46;0,00;0,00;
0,00;0,00;146,39;0,45;0,00;0,00;
0,00;0,00;146,51;0,47;0,00;0,00;
0,00;0,00;146,64;0,47;0,00;0,00;
0,00;0,00;146,77;0,47;0,00;0,00;
0,00;0,00;146,90;0,47;0,00;0,00;
0,00;0,00;147,03;0,47;0,00;0,00;
0,00;0,00;147,15;0,47;0,00;0,00;
0,00;0,00;147,28;0,47;0,00;0,00;
0,00;0,00;147,41;0,47;0,00;0,00;
0,00;0,00;147,54;0,47;0,00;0,00;
0,00;0,00;147,67;0,47;0,00;0,00;
0,00;0,00;147,79;0,47;0,00;0,00;
0,00;0,00;147,92;0,48;0,00;0,00;
0,00;0,00;148,05;0,47;0,00;0,00;
0,00;0,00;148,18;0,47;0,00;0,00;
0,00;0,00;148,31;0,47;0,00;0,00;
0,00;0,00;148,43;0,47;0,00;0,00;
0,00;0,00;148,56;0,47;0,00;0,00;
0,00;0,00;148,69;0,47;0,00;0,00;
0,00;0,00;148,82;0,47;0,00;0,00;
0,00;0,00;148,95;0,47;0,00;0,00;
0,00;0,00;149,07;0,47;0,00;0,00;
0,00;0,00;149,20;0,48;0,00;0,00;
0,00;0,00;149,33;0,49;0,00;0,00;
0,00;0,00;149,46;0,48;0,00;0,00;
0,00;0,00;149,59;0,48;0,00;0,00;
0,00;0,00;149,71;0,49;0,00;0,00;
0,00;0,00;149,84;0,50;0,00;0,00;
0,00;0,00;149,97;0,50;0,00;0,00;
0,00;0,00;150,10;0,50;0,00;0,00;
0,00;0,00;150,23;0,50;0,00;0,00;
0,00;0,00;150,35;0,50;0,00;0,00;
0,00;0,00;150,48;0,50;0,00;0,00;
0,00;0,00;150,61;0,50;0,00;0,00;
0,00;0,00;150,74;0,50;0,00;0,00;
0,00;0,00;150,87;0,50;0,00;0,00;
0,00;0,00;150,99;0,51;0,00;0,00;
0,00;0,00;151,12;0,51;0,00;0,00;
0,00;0,00;151,25;0,50;0,00;0,00;
0,00;0,00;151,38;0,50;0,00;0,00;
0,00;0,00;151,51;0,50;0,00;0,00;
0,00;0,00;151,64;0,50;0,00;0,00;
0,00;0,00;151,76;0,50;0,00;0,00;
0,00;0,00;151,89;0,50;0,00;0,00;
0,00;0,00;152,02;0,50;0,00;0,00;
0,00;0,00;152,15;0,50;0,00;0,00;
0,00;0,00;152,27;0,50;0,00;0,00;
0,00;0,00;152,40;0,50;0,00;0,00;
0,00;0,00;152,53;0,50;0,00;0,00;
0,00;0,00;152,66;0,50;0,00;0,00;
0,00;0,00;152,79;0,50;0,00;0,00;
0,00;0,00;152,92;0,50;0,00;0,00;
0,00;0,00;153,04;0,50;0,00;0,00;
0,00;0,00;153,17;0,50;0,00;0,00;
0,00;0,00;153,30;0,50;0,00;0,00;
0,00;0,00;153,43;0,50;0,00;0,00;
0,00;0,00;153,56;0,50;0,00;0,00;
0,00;0,00;153,68;0,50;0,00;0,00;
0,00;0,00;153,81;0,50;0,00;0,00;
0,00;0,00;153,94;0,50;0,00;0,00;
0,00;0,00;154,07;0,50;0,00;0,00;
0,00;0,00;154,19;0,51;0,00;0,00;
0,00;0,00;154,32;0,53;0,00;0,00;
0,00;0,00;154,45;0,53;0,00;0,00;
0,00;0,00;154,58;0,53;0,00;0,00;
0,00;0,00;154,71;0,53;0,00;0,00;
0,00;0,00;154,84;0,53;0,00;0,00;
0,00;0,00;154,96;0,53;0,00;0,00;
0,00;0,00;155,09;0,53;0,00;0,00;
0,00;0,00;155,22;0,53;0,00;0,00;
0,00;0,00;155,35;0,53;0,00;0,00;
0,00;0,00;155,47;0,55;0,00;0,00;
0,00;0,00;155,60;0,56;0,00;0,00;
0,00;0,00;155,73;0,56;0,00;0,00;
0,00;0,00;155,86;0,56;0,00;0,00;
0,00;0,00;155,99;0,56;0,00;0,00;
0,00;0,00;156,11;0,56;0,00;0,00;
0,00;0,00;156,24;0,56;0,00;0,00;
0,00;0,00;156,37;0,57;0,00;0,00;
0,00;0,00;156,50;0,58;0,00;0,00;
0,00;0,00;156,63;0,59;0,00;0,00;
0,00;0,00;156,76;0,60;0,00;0,00;
0,00;0,00;156,88;0,59;0,00;0,00;
0,00;0,00;157,01;0,61;0,00;0,00;
0,00;0,00;157,14;0,62;0,00;0,00;
0,00;0,00;157,27;0,62;0,00;0,00;
0,00;0,00;157,39;0,63;0,00;0,00;
0,00;0,00;157,52;0,65;0,00;0,00;
0,00;0,00;157,65;0,65;0,00;0,00;
0,00;0,00;157,78;0,65;0,00;0,00;
0,00;0,00;157,91;0,66;0,00;0,00;
0,00;0,00;158,04;0,65;0,00;0,00;
0,00;0,00;158,16;0,68;0,00;0,00;
0,00;0,00;158,29;0,68;0,00;0,00;
0,00;0,00;158,42;0,68;0,00;0,00;
0,00;0,00;158,55;0,69;0,00;0,00;
0,00;0,00;158,67;0,70;0,00;0,00;
0,00;0,00;158,80;0,71;0,00;0,00;
0,00;0,00;158,93;0,72;0,00;0,00;
0,00;0,00;159,06;0,72;0,00;0,00;
0,00;0,00;159,19;0,73;0,00;0,00;
0,00;0,00;159,31;0,74;0,00;0,00;
0,00;0,00;159,44;0,74;0,00;0,00;
0,00;0,00;159,57;0,74;0,00;0,00;
0,00;0,00;159,70;0,75;0,00;0,00;
0,00;0,00;159,83;0,75;0,00;0,00;
0,00;0,00;159,95;0,77;0,00;0,00;
0,00;0,00;160,08;0,77;0,00;0,00;
0,00;0,00;160,21;0,77;0,00;0,00;
0,00;0,00;160,34;0,80;0,00;0,00;
0,00;0,00;160,47;0,78;0,00;0,00;
0,00;0,00;160,59;0,80;0,00;0,00;
0,00;0,00;160,72;0,79;0,00;0,00;
0,00;0,00;160,81;0,68;0,00;0,00;
0,00;0,00;160,81;0,65;0,00;0,00;
