7933;18.02.20 15:00:21;21;Avvicinamento Pressata Fuori Ingombro;wrong softlimit spindle data (74);
0,00;0,00;136,09;1,25;0,00;0,00;
0,00;0,00;136,18;1,22;0,00;0,00;
0,00;0,00;136,28;1,21;0,00;0,00;
0,00;0,00;136,38;1,20;0,00;0,00;
0,00;0,00;136,47;1,17;0,00;0,00;
0,00;0,00;136,57;1,19;0,00;0,00;
0,00;0,00;136,66;1,17;0,00;0,00;
0,00;0,00;136,76;1,17;0,00;0,00;
0,00;0,00;136,86;1,17;0,00;0,00;
0,00;0,00;136,95;1,15;0,00;0,00;
0,00;0,00;137,05;1,15;0,00;0,00;
0,00;0,00;137,14;1,14;0,00;0,00;
0,00;0,00;137,24;1,14;0,00;0,00;
0,00;0,00;137,34;1,13;0,00;0,00;
0,00;0,00;137,43;1,12;0,00;0,00;
0,00;0,00;137,53;1,11;0,00;0,00;
0,00;0,00;137,62;1,11;0,00;0,00;
0,00;0,00;137,72;1,11;0,00;0,00;
0,00;0,00;137,81;1,09;0,00;0,00;
0,00;0,00;137,91;1,11;0,00;0,00;
0,00;0,00;138,01;1,11;0,00;0,00;
0,00;0,00;138,10;1,10;0,00;0,00;
0,00;0,00;138,20;1,09;0,00;0,00;
0,00;0,00;138,30;1,09;0,00;0,00;
0,00;0,00;138,39;1,09;0,00;0,00;
0,00;0,00;138,49;1,08;0,00;0,00;
0,00;0,00;138,58;1,09;0,00;0,00;
0,00;0,00;138,68;1,08;0,00;0,00;
0,00;0,00;138,78;1,08;0,00;0,00;
0,00;0,00;138,87;1,08;0,00;0,00;
0,00;0,00;138,97;1,07;0,00;0,00;
0,00;0,00;139,06;1,07;0,00;0,00;
0,00;0,00;139,16;1,05;0,00;0,00;
0,00;0,00;139,26;1,05;0,00;0,00;
0,00;0,00;139,35;1,05;0,00;0,00;
0,00;0,00;139,45;1,04;0,00;0,00;
0,00;0,00;139,54;1,02;0,00;0,00;
0,00;0,00;139,64;1,02;0,00;0,00;
0,00;0,00;139,74;1,02;0,00;0,00;
0,00;0,00;139,83;1,02;0,00;0,00;
0,00;0,00;139,93;1,02;0,00;0,00;
0,00;0,00;140,02;1,02;0,00;0,00;
0,00;0,00;140,12;1,00;0,00;0,00;
0,00;0,00;140,21;0,99;0,00;0,00;
0,00;0,00;140,31;0,99;0,00;0,00;
0,00;0,00;140,41;0,96;0,00;0,00;
0,00;0,00;140,50;0,96;0,00;0,00;
0,00;0,00;140,60;0,96;0,00;0,00;
0,00;0,00;140,70;0,96;0,00;0,00;
0,00;0,00;140,79;0,95;0,00;0,00;
0,00;0,00;140,89;0,94;0,00;0,00;
0,00;0,00;140,99;0,93;0,00;0,00;
0,00;0,00;141,08;0,93;0,00;0,00;
0,00;0,00;141,18;0,93;0,00;0,00;
0,00;0,00;141,27;0,91;0,00;0,00;
0,00;0,00;141,37;0,90;0,00;0,00;
0,00;0,00;141,46;0,90;0,00;0,00;
0,00;0,00;141,56;0,89;0,00;0,00;
0,00;0,00;141,66;0,88;0,00;0,00;
0,00;0,00;141,75;0,88;0,00;0,00;
0,00;0,00;141,85;0,88;0,00;0,00;
0,00;0,00;141,94;0,88;0,00;0,00;
0,00;0,00;142,04;0,88;0,00;0,00;
0,00;0,00;142,14;0,86;0,00;0,00;
0,00;0,00;142,23;0,85;0,00;0,00;
0,00;0,00;142,33;0,85;0,00;0,00;
0,00;0,00;142,42;0,85;0,00;0,00;
0,00;0,00;142,52;0,85;0,00;0,00;
0,00;0,00;142,62;0,84;0,00;0,00;
0,00;0,00;142,71;0,83;0,00;0,00;
0,00;0,00;142,81;0,82;0,00;0,00;
0,00;0,00;142,90;0,82;0,00;0,00;
0,00;0,00;143,00;0,82;0,00;0,00;
0,00;0,00;143,10;0,82;0,00;0,00;
0,00;0,00;143,19;0,82;0,00;0,00;
0,00;0,00;143,29;0,81;0,00;0,00;
0,00;0,00;143,38;0,80;0,00;0,00;
0,00;0,00;143,48;0,80;0,00;0,00;
0,00;0,00;143,58;0,81;0,00;0,00;
0,00;0,00;143,67;0,80;0,00;0,00;
0,00;0,00;143,77;0,79;0,00;0,00;
0,00;0,00;143,86;0,79;0,00;0,00;
0,00;0,00;143,96;0,79;0,00;0,00;
0,00;0,00;144,05;0,79;0,00;0,00;
0,00;0,00;144,15;0,79;0,00;0,00;
0,00;0,00;144,25;0,79;0,00;0,00;
0,00;0,00;144,34;0,79;0,00;0,00;
0,00;0,00;144,44;0,79;0,00;0,00;
0,00;0,00;144,54;0,80;0,00;0,00;
0,00;0,00;144,63;0,78;0,00;0,00;
0,00;0,00;144,73;0,79;0,00;0,00;
0,00;0,00;144,82;0,79;0,00;0,00;
0,00;0,00;144,92;0,79;0,00;0,00;
0,00;0,00;145,01;0,79;0,00;0,00;
0,00;0,00;145,11;0,79;0,00;0,00;
0,00;0,00;145,21;0,79;0,00;0,00;
0,00;0,00;145,30;0,79;0,00;0,00;
0,00;0,00;145,40;0,79;0,00;0,00;
0,00;0,00;145,50;0,79;0,00;0,00;
0,00;0,00;145,59;0,79;0,00;0,00;
0,00;0,00;145,69;0,79;0,00;0,00;
0,00;0,00;145,78;0,80;0,00;0,00;
0,00;0,00;145,88;0,79;0,00;0,00;
0,00;0,00;145,98;0,79;0,00;0,00;
0,00;0,00;146,07;0,79;0,00;0,00;
0,00;0,00;146,17;0,79;0,00;0,00;
0,00;0,00;146,26;0,79;0,00;0,00;
0,00;0,00;146,36;0,79;0,00;0,00;
0,00;0,00;146,46;0,81;0,00;0,00;
0,00;0,00;146,55;0,80;0,00;0,00;
0,00;0,00;146,65;0,80;0,00;0,00;
0,00;0,00;146,75;0,79;0,00;0,00;
0,00;0,00;146,84;0,80;0,00;0,00;
0,00;0,00;146,94;0,81;0,00;0,00;
0,00;0,00;147,03;0,81;0,00;0,00;
0,00;0,00;147,13;0,82;0,00;0,00;
0,00;0,00;147,22;0,81;0,00;0,00;
0,00;0,00;147,32;0,82;0,00;0,00;
0,00;0,00;147,41;0,82;0,00;0,00;
0,00;0,00;147,51;0,82;0,00;0,00;
0,00;0,00;147,61;0,82;0,00;0,00;
0,00;0,00;147,70;0,82;0,00;0,00;
0,00;0,00;147,80;0,82;0,00;0,00;
0,00;0,00;147,90;0,82;0,00;0,00;
0,00;0,00;147,99;0,82;0,00;0,00;
0,00;0,00;148,09;0,82;0,00;0,00;
0,00;0,00;148,18;0,83;0,00;0,00;
0,00;0,00;148,28;0,83;0,00;0,00;
0,00;0,00;148,38;0,83;0,00;0,00;
0,00;0,00;148,47;0,83;0,00;0,00;
0,00;0,00;148,57;0,84;0,00;0,00;
0,00;0,00;148,66;0,85;0,00;0,00;
0,00;0,00;148,76;0,85;0,00;0,00;
0,00;0,00;148,86;0,84;0,00;0,00;
0,00;0,00;148,95;0,84;0,00;0,00;
0,00;0,00;149,05;0,83;0,00;0,00;
0,00;0,00;149,14;0,85;0,00;0,00;
0,00;0,00;149,24;0,85;0,00;0,00;
0,00;0,00;149,34;0,85;0,00;0,00;
0,00;0,00;149,43;0,85;0,00;0,00;
0,00;0,00;149,53;0,85;0,00;0,00;
0,00;0,00;149,62;0,85;0,00;0,00;
0,00;0,00;149,72;0,85;0,00;0,00;
0,00;0,00;149,82;0,85;0,00;0,00;
0,00;0,00;149,91;0,85;0,00;0,00;
0,00;0,00;150,01;0,85;0,00;0,00;
0,00;0,00;150,10;0,85;0,00;0,00;
0,00;0,00;150,20;0,85;0,00;0,00;
0,00;0,00;150,30;0,87;0,00;0,00;
0,00;0,00;150,39;0,85;0,00;0,00;
0,00;0,00;150,49;0,87;0,00;0,00;
0,00;0,00;150,58;0,86;0,00;0,00;
0,00;0,00;150,68;0,88;0,00;0,00;
0,00;0,00;150,78;0,88;0,00;0,00;
0,00;0,00;150,87;0,88;0,00;0,00;
0,00;0,00;150,97;0,88;0,00;0,00;
0,00;0,00;151,06;0,86;0,00;0,00;
0,00;0,00;151,16;0,88;0,00;0,00;
0,00;0,00;151,26;0,88;0,00;0,00;
0,00;0,00;151,35;0,89;0,00;0,00;
0,00;0,00;151,45;0,88;0,00;0,00;
0,00;0,00;151,54;0,88;0,00;0,00;
0,00;0,00;151,64;0,88;0,00;0,00;
0,00;0,00;151,74;0,88;0,00;0,00;
0,00;0,00;151,83;0,90;0,00;0,00;
0,00;0,00;151,93;0,90;0,00;0,00;
0,00;0,00;152,02;0,89;0,00;0,00;
0,00;0,00;152,12;0,90;0,00;0,00;
0,00;0,00;152,22;0,90;0,00;0,00;
0,00;0,00;152,31;0,90;0,00;0,00;
0,00;0,00;152,41;0,90;0,00;0,00;
0,00;0,00;152,50;0,90;0,00;0,00;
0,00;0,00;152,60;0,90;0,00;0,00;
0,00;0,00;152,70;0,90;0,00;0,00;
0,00;0,00;152,79;0,90;0,00;0,00;
0,00;0,00;152,89;0,91;0,00;0,00;
0,00;0,00;152,98;0,93;0,00;0,00;
0,00;0,00;153,08;0,93;0,00;0,00;
0,00;0,00;153,18;0,93;0,00;0,00;
0,00;0,00;153,27;0,93;0,00;0,00;
0,00;0,00;153,37;0,93;0,00;0,00;
0,00;0,00;153,46;0,93;0,00;0,00;
0,00;0,00;153,56;0,93;0,00;0,00;
0,00;0,00;153,66;0,93;0,00;0,00;
0,00;0,00;153,75;0,93;0,00;0,00;
0,00;0,00;153,85;0,94;0,00;0,00;
0,00;0,00;153,94;0,95;0,00;0,00;
0,00;0,00;154,04;0,93;0,00;0,00;
0,00;0,00;154,14;0,95;0,00;0,00;
0,00;0,00;154,23;0,94;0,00;0,00;
0,00;0,00;154,33;0,96;0,00;0,00;
0,00;0,00;154,42;0,95;0,00;0,00;
0,00;0,00;154,52;0,96;0,00;0,00;
0,00;0,00;154,61;0,96;0,00;0,00;
0,00;0,00;154,71;0,96;0,00;0,00;
0,00;0,00;154,81;0,96;0,00;0,00;
0,00;0,00;154,90;0,96;0,00;0,00;
0,00;0,00;155,00;0,96;0,00;0,00;
0,00;0,00;155,10;0,96;0,00;0,00;
0,00;0,00;155,19;0,96;0,00;0,00;
0,00;0,00;155,29;0,96;0,00;0,00;
0,00;0,00;155,38;0,96;0,00;0,00;
0,00;0,00;155,48;0,96;0,00;0,00;
0,00;0,00;155,58;0,96;0,00;0,00;
0,00;0,00;155,67;0,96;0,00;0,00;
0,00;0,00;155,77;0,96;0,00;0,00;
0,00;0,00;155,86;0,96;0,00;0,00;
0,00;0,00;155,96;0,96;0,00;0,00;
0,00;0,00;156,06;0,96;0,00;0,00;
0,00;0,00;156,15;0,96;0,00;0,00;
0,00;0,00;156,25;0,96;0,00;0,00;
0,00;0,00;156,34;0,96;0,00;0,00;
0,00;0,00;156,44;0,96;0,00;0,00;
0,00;0,00;156,53;0,96;0,00;0,00;
0,00;0,00;156,63;0,96;0,00;0,00;
0,00;0,00;156,73;0,96;0,00;0,00;
0,00;0,00;156,82;0,96;0,00;0,00;
0,00;0,00;156,92;0,96;0,00;0,00;
0,00;0,00;157,02;0,97;0,00;0,00;
0,00;0,00;157,11;0,96;0,00;0,00;
0,00;0,00;157,21;0,96;0,00;0,00;
0,00;0,00;157,30;0,96;0,00;0,00;
0,00;0,00;157,40;0,96;0,00;0,00;
0,00;0,00;157,49;0,96;0,00;0,00;
0,00;0,00;157,59;0,97;0,00;0,00;
0,00;0,00;157,69;0,96;0,00;0,00;
0,00;0,00;157,78;0,96;0,00;0,00;
0,00;0,00;157,88;0,96;0,00;0,00;
0,00;0,00;157,98;0,96;0,00;0,00;
0,00;0,00;158,07;0,96;0,00;0,00;
0,00;0,00;158,17;0,96;0,00;0,00;
0,00;0,00;158,26;0,96;0,00;0,00;
0,00;0,00;158,36;0,96;0,00;0,00;
0,00;0,00;158,46;0,96;0,00;0,00;
0,00;0,00;158,55;0,96;0,00;0,00;
0,00;0,00;158,65;0,96;0,00;0,00;
0,00;0,00;158,74;0,96;0,00;0,00;
0,00;0,00;158,84;0,96;0,00;0,00;
0,00;0,00;158,94;0,96;0,00;0,00;
0,00;0,00;159,03;0,96;0,00;0,00;
0,00;0,00;159,13;0,96;0,00;0,00;
0,00;0,00;159,22;0,96;0,00;0,00;
0,00;0,00;159,32;0,96;0,00;0,00;
0,00;0,00;159,42;0,96;0,00;0,00;
0,00;0,00;159,51;0,96;0,00;0,00;
0,00;0,00;159,61;0,96;0,00;0,00;
0,00;0,00;159,70;0,96;0,00;0,00;
0,00;0,00;159,80;0,96;0,00;0,00;
0,00;0,00;159,90;0,96;0,00;0,00;
0,00;0,00;159,99;0,94;0,00;0,00;
0,00;0,00;160,09;0,96;0,00;0,00;
0,00;0,00;160,18;0,96;0,00;0,00;
0,00;0,00;160,28;0,95;0,00;0,00;
0,00;0,00;160,38;0,95;0,00;0,00;
0,00;0,00;160,47;0,94;0,00;0,00;
0,00;0,00;160,57;0,94;0,00;0,00;
0,00;0,00;160,66;0,93;0,00;0,00;
0,00;0,00;160,76;0,93;0,00;0,00;
0,00;0,00;160,80;0,78;0,00;0,00;
0,00;0,00;160,81;0,77;0,00;0,00;
