24958;26.07.21 15:42:42;21;Avvicinamento Pressata Finale;position > max position (10);20210726143159P0008;
0,00;0,00;313,08;0,08;0,00;0,00;
0,00;0,00;313,40;0,08;0,00;0,00;
0,00;0,00;313,72;0,08;0,00;0,00;
0,00;0,00;314,04;0,04;0,00;0,00;
0,00;0,00;314,36;0,08;0,00;0,00;
0,00;0,00;314,68;0,08;0,00;0,00;
0,00;0,00;315,00;0,17;0,00;0,00;
0,00;0,00;315,32;0,17;0,00;0,00;
0,00;0,00;315,64;0,17;0,00;0,00;
0,00;0,00;315,96;0,17;0,00;0,00;
0,00;0,00;316,28;0,08;0,00;0,00;
0,00;0,00;316,60;0,08;0,00;0,00;
0,00;0,00;316,92;0,12;0,00;0,00;
0,00;0,00;317,23;0,52;0,00;0,00;
0,00;0,00;317,56;0,52;0,00;0,00;
0,00;0,00;317,88;0,60;0,00;0,00;
0,00;0,00;318,20;0,65;0,00;0,00;
0,00;0,00;318,52;0,69;0,00;0,00;
0,00;0,00;318,84;0,73;0,00;0,00;
0,00;0,00;319,16;0,73;0,00;0,00;
0,00;0,00;319,48;0,77;0,00;0,00;
0,00;0,00;319,80;0,82;0,00;0,00;
0,00;0,00;320,12;0,86;0,00;0,00;
0,00;0,00;320,44;0,86;0,00;0,00;
0,00;0,00;320,76;0,91;0,00;0,00;
0,00;0,00;321,08;0,95;0,00;0,00;
0,00;0,00;321,40;1,00;0,00;0,00;
0,00;0,00;321,72;1,00;0,00;0,00;
0,00;0,00;322,04;1,04;0,00;0,00;
0,00;0,00;322,36;1,13;0,00;0,00;
0,00;0,00;322,68;1,17;0,00;0,00;
0,00;0,00;323,00;1,30;0,00;0,00;
0,00;0,00;323,32;1,34;0,00;0,00;
0,00;0,00;323,64;1,39;0,00;0,00;
0,00;0,00;323,96;1,43;0,00;0,00;
0,00;0,00;324,28;1,56;0,00;0,00;
0,00;0,00;324,60;1,69;0,00;0,00;
0,00;0,00;324,92;1,73;0,00;0,00;
0,00;0,00;325,24;1,87;0,00;0,00;
0,00;0,00;325,56;1,99;0,00;0,00;
0,00;0,00;325,88;1,95;0,00;0,00;
0,00;0,00;326,20;1,91;0,00;0,00;
0,00;0,00;326,52;1,87;0,00;0,00;
0,00;0,00;326,84;1,91;0,00;0,00;
0,00;0,00;327,16;1,91;0,00;0,00;
0,00;0,00;327,48;1,95;0,00;0,00;
0,00;0,00;327,80;2,08;0,00;0,00;
0,00;0,00;328,12;2,08;0,00;0,00;
0,00;0,00;328,44;2,08;0,00;0,00;
0,00;0,00;328,76;2,26;0,00;0,00;
0,00;0,00;329,08;2,34;0,00;0,00;
0,00;0,00;329,40;2,43;0,00;0,00;
0,00;0,00;329,72;2,47;0,00;0,00;
0,00;0,00;330,04;2,56;0,00;0,00;
0,00;0,00;330,36;2,61;0,00;0,00;
0,00;0,00;330,68;2,65;0,00;0,00;
0,00;0,00;331,00;2,74;0,00;0,00;
0,00;0,00;331,32;2,82;0,00;0,00;
0,00;0,00;331,58;14,04;0,00;0,00;
0,00;0,00;331,58;14,78;0,00;0,00;
0,00;0,00;331,60;15,31;0,00;0,00;
0,00;0,00;331,60;15,78;0,00;0,00;
0,00;0,00;331,61;16,13;0,00;0,00;
0,00;0,00;331,61;16,30;0,00;0,00;
0,00;0,00;331,62;16,39;0,00;0,00;
0,00;0,00;331,62;16,53;0,00;0,00;
0,00;0,00;331,62;16,53;0,00;0,00;
0,00;0,00;331,62;16,53;0,00;0,00;
