3047;13.12.19 16:09:15;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20191213155156;
0,00;0,00;176,33;0,23;0,00;0,00;
0,00;0,00;176,49;0,16;0,00;0,00;
0,00;0,00;176,65;0,23;0,00;0,00;
0,00;0,00;176,81;0,16;0,00;0,00;
0,00;0,00;176,97;0,31;0,00;0,00;
0,00;0,00;177,13;0,16;0,00;0,00;
0,00;0,00;177,29;0,31;0,00;0,00;
0,00;0,00;177,45;0,23;0,00;0,00;
0,00;0,00;177,61;0,16;0,00;0,00;
0,00;0,00;177,77;0,31;0,00;0,00;
0,00;0,00;177,93;0,31;0,00;0,00;
0,00;0,00;178,09;0,31;0,00;0,00;
0,00;0,00;178,25;0,31;0,00;0,00;
0,00;0,00;178,41;0,31;0,00;0,00;
0,00;0,00;178,57;0,31;0,00;0,00;
0,00;0,00;178,73;0,31;0,00;0,00;
0,00;0,00;178,80;0,16;0,00;0,00;
0,00;0,00;178,80;0,16;0,00;0,00;
0,00;0,00;178,66;-0,23;0,00;0,00;
0,00;0,00;178,13;-0,30;0,00;0,00;
0,00;0,00;177,39;-0,08;0,00;0,00;
0,00;0,00;177,03;-0,23;0,00;0,00;
0,00;0,00;176,87;-0,16;0,00;0,00;
0,00;0,00;176,79;-0,08;0,00;0,00;
0,00;0,00;176,85;0,16;0,00;0,00;
0,00;0,00;177,01;0,31;0,00;0,00;
0,00;0,00;177,16;0,31;0,00;0,00;
0,00;0,00;177,32;0,23;0,00;0,00;
0,00;0,00;177,49;0,31;0,00;0,00;
0,00;0,00;177,65;0,23;0,00;0,00;
0,00;0,00;177,81;0,23;0,00;0,00;
0,00;0,00;177,97;0,23;0,00;0,00;
0,00;0,00;178,13;0,31;0,00;0,00;
0,00;0,00;178,29;0,31;0,00;0,00;
0,00;0,00;178,45;0,31;0,00;0,00;
0,00;0,00;178,61;0,31;0,00;0,00;
0,00;0,00;178,77;0,31;0,00;0,00;
0,00;0,00;178,93;0,31;0,00;0,00;
0,00;0,00;179,09;0,31;0,00;0,00;
0,00;0,00;179,25;0,23;0,00;0,00;
0,00;0,00;179,41;0,31;0,00;0,00;
0,00;0,00;179,57;0,31;0,00;0,00;
0,00;0,00;179,73;0,31;0,00;0,00;
0,00;0,00;179,89;0,31;0,00;0,00;
0,00;0,00;180,05;0,23;0,00;0,00;
0,00;0,00;180,21;0,31;0,00;0,00;
0,00;0,00;180,37;0,31;0,00;0,00;
0,00;0,00;180,53;0,23;0,00;0,00;
0,00;0,00;180,69;0,23;0,00;0,00;
0,00;0,00;180,85;0,31;0,00;0,00;
0,00;0,00;181,01;0,23;0,00;0,00;
0,00;0,00;181,17;0,23;0,00;0,00;
0,00;0,00;181,33;0,16;0,00;0,00;
0,00;0,00;181,49;0,23;0,00;0,00;
0,00;0,00;181,65;0,31;0,00;0,00;
0,00;0,00;181,81;0,16;0,00;0,00;
0,00;0,00;181,97;0,16;0,00;0,00;
0,00;0,00;182,13;0,31;0,00;0,00;
0,00;0,00;182,29;0,31;0,00;0,00;
0,00;0,00;182,45;0,31;0,00;0,00;
0,00;0,00;182,61;0,31;0,00;0,00;
0,00;0,00;182,77;0,23;0,00;0,00;
0,00;0,00;182,93;0,23;0,00;0,00;
0,00;0,00;183,09;0,31;0,00;0,00;
0,00;0,00;183,25;0,23;0,00;0,00;
0,00;0,00;183,41;0,31;0,00;0,00;
0,00;0,00;183,57;0,23;0,00;0,00;
0,00;0,00;183,73;0,23;0,00;0,00;
0,00;0,00;183,89;0,31;0,00;0,00;
0,00;0,00;184,05;0,16;0,00;0,00;
0,00;0,00;184,21;0,61;0,00;0,00;
0,00;0,00;184,37;1,67;0,00;0,00;
0,00;0,00;184,52;4,80;0,00;0,00;
0,00;0,00;184,67;8,15;0,00;0,00;
0,00;0,00;184,83;11,49;0,00;0,00;
0,00;0,00;184,99;14,45;0,00;0,00;
0,00;0,00;185,15;17,51;0,00;0,00;
0,00;0,00;185,31;20,25;0,00;0,00;
0,00;0,00;185,47;22,68;0,00;0,00;
0,00;0,00;185,63;25,42;0,00;0,00;
0,00;0,00;185,79;27,79;0,00;0,00;
0,00;0,00;185,95;29,98;0,00;0,00;
0,00;0,00;186,05;31,20;0,00;0,00;
0,00;0,00;186,07;31,29;0,00;0,00;
0,00;0,00;186,08;31,66;0,00;0,00;
0,00;0,00;186,08;31,66;0,00;0,00;
0,00;0,00;186,08;31,66;0,00;0,00;
0,00;0,00;186,08;31,66;0,00;0,00;
0,00;0,00;186,08;31,43;0,00;0,00;
0,00;0,00;186,08;31,29;0,00;0,00;
0,00;0,00;186,08;31,14;0,00;0,00;
0,00;0,00;186,08;31,06;0,00;0,00;
0,00;0,00;186,08;30,98;0,00;0,00;
0,00;0,00;186,08;31,06;0,00;0,00;
0,00;0,00;186,08;30,98;0,00;0,00;
