69944;03.08.21 10:56:16;22;Avvicinamento pre-pressata pressata Fuori Ingombro;wrong softlimit spindle data (74);20210802091038P0004;
0,00;0,00;160,97;-0,07;0,00;0,00;
0,00;0,00;160,91;-0,05;0,00;0,00;
0,00;0,00;160,91;-0,02;0,00;0,00;
0,00;0,00;161,01;0,02;0,00;0,00;
0,00;0,00;161,11;0,06;0,00;0,00;
0,00;0,00;161,25;0,06;0,00;0,00;
0,00;0,00;161,38;0,04;0,00;0,00;
0,00;0,00;161,51;0,04;0,00;0,00;
0,00;0,00;161,64;0,02;0,00;0,00;
0,00;0,00;161,77;0,06;0,00;0,00;
0,00;0,00;161,90;0,02;0,00;0,00;
0,00;0,00;162,03;0,04;0,00;0,00;
0,00;0,00;162,16;0,04;0,00;0,00;
0,00;0,00;162,29;0,06;0,00;0,00;
0,00;0,00;162,42;0,04;0,00;0,00;
0,00;0,00;162,54;0,20;0,00;0,00;
0,00;0,00;162,67;0,27;0,00;0,00;
0,00;0,00;162,80;0,27;0,00;0,00;
0,00;0,00;162,92;1,65;0,00;0,00;
0,00;0,00;163,04;1,81;0,00;0,00;
0,00;0,00;163,17;1,90;0,00;0,00;
0,00;0,00;163,30;1,99;0,00;0,00;
0,00;0,00;163,43;1,99;0,00;0,00;
0,00;0,00;163,56;2,10;0,00;0,00;
0,00;0,00;163,69;2,15;0,00;0,00;
0,00;0,00;163,82;2,26;0,00;0,00;
0,00;0,00;163,95;2,28;0,00;0,00;
0,00;0,00;164,08;2,35;0,00;0,00;
0,00;0,00;164,21;2,40;0,00;0,00;
0,00;0,00;164,33;2,46;0,00;0,00;
0,00;0,00;164,46;2,58;0,00;0,00;
0,00;0,00;164,59;2,62;0,00;0,00;
0,00;0,00;164,72;2,69;0,00;0,00;
0,00;0,00;164,85;2,73;0,00;0,00;
0,00;0,00;164,98;2,78;0,00;0,00;
0,00;0,00;165,10;2,98;0,00;0,00;
0,00;0,00;165,23;3,07;0,00;0,00;
0,00;0,00;165,36;3,17;0,00;0,00;
0,00;0,00;165,49;3,25;0,00;0,00;
0,00;0,00;165,61;3,30;0,00;0,00;
0,00;0,00;165,74;3,35;0,00;0,00;
0,00;0,00;165,87;3,43;0,00;0,00;
0,00;0,00;166,00;3,53;0,00;0,00;
0,00;0,00;166,13;3,61;0,00;0,00;
0,00;0,00;166,25;3,75;0,00;0,00;
0,00;0,00;166,38;3,84;0,00;0,00;
0,00;0,00;166,51;3,89;0,00;0,00;
0,00;0,00;166,64;3,96;0,00;0,00;
0,00;0,00;166,77;4,07;0,00;0,00;
0,00;0,00;166,89;4,18;0,00;0,00;
0,00;0,00;167,02;4,23;0,00;0,00;
0,00;0,00;167,15;4,29;0,00;0,00;
0,00;0,00;167,28;4,38;0,00;0,00;
0,00;0,00;167,41;4,52;0,00;0,00;
0,00;0,00;167,53;4,59;0,00;0,00;
0,00;0,00;167,66;4,66;0,00;0,00;
0,00;0,00;167,79;4,72;0,00;0,00;
0,00;0,00;167,92;4,88;0,00;0,00;
0,00;0,00;168,03;6,67;0,00;0,00;
0,00;0,00;168,03;6,78;0,00;0,00;
0,00;0,00;168,03;6,78;0,00;0,00;
0,00;0,00;168,04;6,91;0,00;0,00;
0,00;0,00;168,04;7,01;0,00;0,00;
0,00;0,00;168,04;7,05;0,00;0,00;
