69946;03.08.21 10:57:40;22;Avvicinamento pre-pressata pressata Fuori Ingombro;wrong softlimit spindle data (74);20210802091038P0004;
0,00;0,00;162,36;1,44;0,00;0,00;
0,00;0,00;162,49;1,54;0,00;0,00;
0,00;0,00;162,61;1,62;0,00;0,00;
0,00;0,00;162,74;1,74;0,00;0,00;
0,00;0,00;162,87;1,85;0,00;0,00;
0,00;0,00;162,90;1,67;0,00;0,00;
0,00;0,00;162,90;1,62;0,00;0,00;
0,00;0,00;162,64;0,20;0,00;0,00;
0,00;0,00;161,86;-0,07;0,00;0,00;
0,00;0,00;161,21;-0,00;0,00;0,00;
0,00;0,00;161,02;-0,02;0,00;0,00;
0,00;0,00;160,93;-0,02;0,00;0,00;
0,00;0,00;160,96;0,04;0,00;0,00;
0,00;0,00;161,06;0,04;0,00;0,00;
0,00;0,00;161,18;0,02;0,00;0,00;
0,00;0,00;161,31;0,02;0,00;0,00;
0,00;0,00;161,45;0,04;0,00;0,00;
0,00;0,00;161,71;0,04;0,00;0,00;
0,00;0,00;161,84;0,04;0,00;0,00;
0,00;0,00;161,97;0,02;0,00;0,00;
0,00;0,00;162,10;0,02;0,00;0,00;
0,00;0,00;162,22;0,04;0,00;0,00;
0,00;0,00;162,35;0,04;0,00;0,00;
0,00;0,00;162,48;0,04;0,00;0,00;
0,00;0,00;162,61;0,22;0,00;0,00;
0,00;0,00;162,73;0,27;0,00;0,00;
0,00;0,00;162,86;0,65;0,00;0,00;
0,00;0,00;162,98;1,94;0,00;0,00;
0,00;0,00;163,10;2,05;0,00;0,00;
0,00;0,00;163,24;2,10;0,00;0,00;
0,00;0,00;163,37;2,26;0,00;0,00;
0,00;0,00;163,50;2,26;0,00;0,00;
0,00;0,00;163,63;2,35;0,00;0,00;
0,00;0,00;163,76;2,46;0,00;0,00;
0,00;0,00;163,88;2,55;0,00;0,00;
0,00;0,00;164,01;2,67;0,00;0,00;
0,00;0,00;164,14;2,76;0,00;0,00;
0,00;0,00;164,27;2,80;0,00;0,00;
0,00;0,00;164,40;2,89;0,00;0,00;
0,00;0,00;164,53;2,98;0,00;0,00;
0,00;0,00;164,65;3,07;0,00;0,00;
0,00;0,00;164,78;3,17;0,00;0,00;
0,00;0,00;164,91;3,25;0,00;0,00;
0,00;0,00;165,04;3,35;0,00;0,00;
0,00;0,00;165,17;3,46;0,00;0,00;
0,00;0,00;165,29;3,53;0,00;0,00;
0,00;0,00;165,42;3,61;0,00;0,00;
0,00;0,00;165,55;3,68;0,00;0,00;
0,00;0,00;165,68;3,80;0,00;0,00;
0,00;0,00;165,81;3,82;0,00;0,00;
0,00;0,00;165,93;3,93;0,00;0,00;
0,00;0,00;166,06;4,07;0,00;0,00;
0,00;0,00;166,19;4,16;0,00;0,00;
0,00;0,00;166,32;4,25;0,00;0,00;
0,00;0,00;166,45;4,29;0,00;0,00;
0,00;0,00;166,57;4,43;0,00;0,00;
0,00;0,00;166,70;4,52;0,00;0,00;
0,00;0,00;166,83;4,61;0,00;0,00;
0,00;0,00;166,96;4,68;0,00;0,00;
0,00;0,00;167,09;4,77;0,00;0,00;
0,00;0,00;167,21;4,90;0,00;0,00;
0,00;0,00;167,34;4,97;0,00;0,00;
0,00;0,00;167,47;5,06;0,00;0,00;
0,00;0,00;167,60;5,16;0,00;0,00;
0,00;0,00;167,73;5,29;0,00;0,00;
0,00;0,00;167,85;5,74;0,00;0,00;
0,00;0,00;167,97;6,71;0,00;0,00;
0,00;0,00;168,02;7,87;0,00;0,00;
0,00;0,00;168,03;8,05;0,00;0,00;
0,00;0,00;168,03;8,14;0,00;0,00;
0,00;0,00;168,04;8,23;0,00;0,00;
0,00;0,00;168,04;8,32;0,00;0,00;
0,00;0,00;168,04;8,41;0,00;0,00;
0,00;0,00;168,04;8,41;0,00;0,00;
0,00;0,00;168,04;8,48;0,00;0,00;
