2287;17.12.19 15:09:29;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20191217150334;
0,00;0,00;174,63;2,19;0,00;0,00;
0,00;0,00;174,79;2,26;0,00;0,00;
0,00;0,00;174,95;2,33;0,00;0,00;
0,00;0,00;175,11;2,42;0,00;0,00;
0,00;0,00;175,27;2,53;0,00;0,00;
0,00;0,00;175,43;2,60;0,00;0,00;
0,00;0,00;175,59;2,71;0,00;0,00;
0,00;0,00;175,75;2,81;0,00;0,00;
0,00;0,00;175,91;2,89;0,00;0,00;
0,00;0,00;176,07;2,96;0,00;0,00;
0,00;0,00;176,23;3,08;0,00;0,00;
0,00;0,00;176,39;3,24;0,00;0,00;
0,00;0,00;176,55;3,37;0,00;0,00;
0,00;0,00;176,71;3,48;0,00;0,00;
0,00;0,00;176,87;3,57;0,00;0,00;
0,00;0,00;177,03;3,62;0,00;0,00;
0,00;0,00;177,19;3,71;0,00;0,00;
0,00;0,00;177,35;3,78;0,00;0,00;
0,00;0,00;177,51;3,89;0,00;0,00;
0,00;0,00;177,67;3,98;0,00;0,00;
0,00;0,00;177,83;4,09;0,00;0,00;
0,00;0,00;177,99;4,27;0,00;0,00;
0,00;0,00;178,15;4,41;0,00;0,00;
0,00;0,00;178,31;4,52;0,00;0,00;
0,00;0,00;178,47;4,63;0,00;0,00;
0,00;0,00;178,63;4,70;0,00;0,00;
0,00;0,00;178,79;4,70;0,00;0,00;
0,00;0,00;178,95;4,81;0,00;0,00;
0,00;0,00;179,11;4,98;0,00;0,00;
0,00;0,00;179,26;8,21;0,00;0,00;
0,00;0,00;179,30;10,18;0,00;0,00;
0,00;0,00;179,30;10,56;0,00;0,00;
0,00;0,00;179,31;10,69;0,00;0,00;
0,00;0,00;179,31;10,94;0,00;0,00;
0,00;0,00;179,32;11,08;0,00;0,00;
0,00;0,00;179,32;11,26;0,00;0,00;
0,00;0,00;179,32;11,33;0,00;0,00;
0,00;0,00;179,32;11,44;0,00;0,00;
0,00;0,00;179,33;11,55;0,00;0,00;
0,00;0,00;179,33;11,62;0,00;0,00;
0,00;0,00;179,33;11,67;0,00;0,00;
0,00;0,00;179,33;11,76;0,00;0,00;
0,00;0,00;179,33;11,78;0,00;0,00;
0,00;0,00;179,33;11,85;0,00;0,00;
