23712;05.07.21 09:58:12;10;Repair_strategy;force > max. force (8);20210705084444P0003;
0,00;0,00;162,84;0,02;0,00;0,00;
0,00;0,00;162,94;0,02;0,00;0,00;
0,00;0,00;163,03;0,02;0,00;0,00;
0,00;0,00;163,13;0,02;0,00;0,00;
0,00;0,00;163,22;0,02;0,00;0,00;
0,00;0,00;163,32;0,02;0,00;0,00;
0,00;0,00;163,42;0,02;0,00;0,00;
0,00;0,00;163,51;0,02;0,00;0,00;
0,00;0,00;163,61;0,02;0,00;0,00;
0,00;0,00;163,70;0,02;0,00;0,00;
0,00;0,00;163,80;0,02;0,00;0,00;
0,00;0,00;163,90;0,02;0,00;0,00;
0,00;0,00;163,99;0,02;0,00;0,00;
0,00;0,00;164,09;0,02;0,00;0,00;
0,00;0,00;164,18;0,02;0,00;0,00;
0,00;0,00;164,28;0,02;0,00;0,00;
0,00;0,00;164,38;0,02;0,00;0,00;
0,00;0,00;164,47;0,02;0,00;0,00;
0,00;0,00;164,57;0,02;0,00;0,00;
0,00;0,00;164,66;0,02;0,00;0,00;
0,00;0,00;164,76;0,02;0,00;0,00;
0,00;0,00;164,86;0,02;0,00;0,00;
0,00;0,00;164,95;0,02;0,00;0,00;
0,00;0,00;165,05;0,02;0,00;0,00;
0,00;0,00;165,14;0,02;0,00;0,00;
0,00;0,00;165,24;0,02;0,00;0,00;
0,00;0,00;165,34;0,02;0,00;0,00;
0,00;0,00;165,43;0,02;0,00;0,00;
0,00;0,00;165,53;0,02;0,00;0,00;
0,00;0,00;165,62;0,02;0,00;0,00;
0,00;0,00;165,72;0,02;0,00;0,00;
0,00;0,00;165,82;0,02;0,00;0,00;
0,00;0,00;165,91;0,02;0,00;0,00;
0,00;0,00;166,01;0,02;0,00;0,00;
0,00;0,00;166,10;0,02;0,00;0,00;
0,00;0,00;166,20;0,02;0,00;0,00;
0,00;0,00;166,30;0,02;0,00;0,00;
0,00;0,00;166,39;0,02;0,00;0,00;
0,00;0,00;166,49;0,02;0,00;0,00;
0,00;0,00;166,58;0,02;0,00;0,00;
0,00;0,00;166,68;0,02;0,00;0,00;
0,00;0,00;166,78;0,02;0,00;0,00;
0,00;0,00;166,87;0,02;0,00;0,00;
0,00;0,00;166,97;0,02;0,00;0,00;
0,00;0,00;167,06;0,02;0,00;0,00;
0,00;0,00;167,16;0,02;0,00;0,00;
0,00;0,00;167,26;0,02;0,00;0,00;
0,00;0,00;167,35;0,02;0,00;0,00;
0,00;0,00;167,45;0,02;0,00;0,00;
0,00;0,00;167,54;0,02;0,00;0,00;
0,00;0,00;167,64;0,02;0,00;0,00;
0,00;0,00;167,73;0,02;0,00;0,00;
0,00;0,00;167,83;0,02;0,00;0,00;
0,00;0,00;167,93;0,02;0,00;0,00;
0,00;0,00;168,02;0,02;0,00;0,00;
0,00;0,00;168,12;0,02;0,00;0,00;
0,00;0,00;168,22;0,02;0,00;0,00;
0,00;0,00;168,31;0,02;0,00;0,00;
0,00;0,00;168,41;0,02;0,00;0,00;
0,00;0,00;168,50;0,02;0,00;0,00;
0,00;0,00;168,60;0,02;0,00;0,00;
0,00;0,00;168,70;0,02;0,00;0,00;
0,00;0,00;168,79;0,02;0,00;0,00;
0,00;0,00;168,89;0,02;0,00;0,00;
0,00;0,00;168,98;0,02;0,00;0,00;
0,00;0,00;169,08;0,02;0,00;0,00;
0,00;0,00;169,18;0,04;0,00;0,00;
0,00;0,00;169,27;0,07;0,00;0,00;
0,00;0,00;169,37;0,15;0,00;0,00;
0,00;0,00;169,46;0,19;0,00;0,00;
0,00;0,00;169,56;0,24;0,00;0,00;
0,00;0,00;169,65;0,29;0,00;0,00;
0,00;0,00;169,75;0,31;0,00;0,00;
0,00;0,00;169,85;0,34;0,00;0,00;
0,00;0,00;169,94;0,37;0,00;0,00;
0,00;0,00;170,04;0,40;0,00;0,00;
0,00;0,00;170,13;0,43;0,00;0,00;
0,00;0,00;170,23;0,47;0,00;0,00;
0,00;0,00;170,33;0,49;0,00;0,00;
0,00;0,00;170,42;0,54;0,00;0,00;
0,00;0,00;170,52;0,58;0,00;0,00;
0,00;0,00;170,61;0,61;0,00;0,00;
0,00;0,00;170,71;0,62;0,00;0,00;
0,00;0,00;170,81;0,66;0,00;0,00;
0,00;0,00;170,90;0,67;0,00;0,00;
0,00;0,00;171,00;0,70;0,00;0,00;
0,00;0,00;171,10;0,72;0,00;0,00;
0,00;0,00;171,19;0,75;0,00;0,00;
0,00;0,00;171,29;0,78;0,00;0,00;
0,00;0,00;171,38;0,80;0,00;0,00;
0,00;0,00;171,48;0,83;0,00;0,00;
0,00;0,00;171,57;0,86;0,00;0,00;
0,00;0,00;171,67;0,88;0,00;0,00;
0,00;0,00;171,77;0,91;0,00;0,00;
0,00;0,00;171,86;0,93;0,00;0,00;
0,00;0,00;171,96;0,96;0,00;0,00;
0,00;0,00;172,06;0,99;0,00;0,00;
0,00;0,00;172,15;1,01;0,00;0,00;
0,00;0,00;172,25;1,03;0,00;0,00;
0,00;0,00;172,34;1,05;0,00;0,00;
0,00;0,00;172,44;1,07;0,00;0,00;
0,00;0,00;172,54;1,10;0,00;0,00;
0,00;0,00;172,63;1,13;0,00;0,00;
0,00;0,00;172,73;1,14;0,00;0,00;
0,00;0,00;172,82;1,17;0,00;0,00;
0,00;0,00;172,92;1,20;0,00;0,00;
0,00;0,00;173,02;1,23;0,00;0,00;
0,00;0,00;173,11;1,25;0,00;0,00;
0,00;0,00;173,21;1,28;0,00;0,00;
0,00;0,00;173,30;1,31;0,00;0,00;
0,00;0,00;173,40;1,33;0,00;0,00;
0,00;0,00;173,50;1,37;0,00;0,00;
0,00;0,00;173,59;1,37;0,00;0,00;
0,00;0,00;173,69;1,40;0,00;0,00;
0,00;0,00;173,78;1,42;0,00;0,00;
0,00;0,00;173,88;1,43;0,00;0,00;
0,00;0,00;173,97;1,46;0,00;0,00;
0,00;0,00;174,07;1,47;0,00;0,00;
0,00;0,00;174,17;1,48;0,00;0,00;
0,00;0,00;174,26;1,51;0,00;0,00;
0,00;0,00;174,36;1,53;0,00;0,00;
0,00;0,00;174,46;1,54;0,00;0,00;
0,00;0,00;174,55;1,56;0,00;0,00;
0,00;0,00;174,65;1,59;0,00;0,00;
0,00;0,00;174,74;1,60;0,00;0,00;
0,00;0,00;174,84;1,60;0,00;0,00;
0,00;0,00;174,94;1,62;0,00;0,00;
0,00;0,00;175,03;1,63;0,00;0,00;
0,00;0,00;175,13;1,64;0,00;0,00;
0,00;0,00;175,22;1,64;0,00;0,00;
0,00;0,00;175,32;1,64;0,00;0,00;
0,00;0,00;175,42;1,66;0,00;0,00;
0,00;0,00;175,51;1,66;0,00;0,00;
0,00;0,00;175,61;1,65;0,00;0,00;
0,00;0,00;175,70;1,66;0,00;0,00;
0,00;0,00;175,80;1,66;0,00;0,00;
0,00;0,00;175,90;1,68;0,00;0,00;
0,00;0,00;175,99;1,69;0,00;0,00;
0,00;0,00;176,01;1,60;0,00;0,00;
0,00;0,00;176,00;1,42;0,00;0,00;
0,00;0,00;174,68;-0,01;0,00;0,00;
0,00;0,00;172,05;0,01;0,00;0,00;
0,00;0,00;171,26;0,02;0,00;0,00;
0,00;0,00;171,01;0,01;0,00;0,00;
0,00;0,00;170,99;0,01;0,00;0,00;
0,00;0,00;171,00;0,02;0,00;0,00;
0,00;0,00;171,10;0,02;0,00;0,00;
0,00;0,00;171,20;0,02;0,00;0,00;
0,00;0,00;171,30;0,02;0,00;0,00;
0,00;0,00;171,40;0,02;0,00;0,00;
0,00;0,00;171,49;0,02;0,00;0,00;
0,00;0,00;171,59;0,02;0,00;0,00;
0,00;0,00;171,69;0,02;0,00;0,00;
0,00;0,00;171,78;0,02;0,00;0,00;
0,00;0,00;171,88;0,02;0,00;0,00;
0,00;0,00;171,98;0,02;0,00;0,00;
0,00;0,00;172,07;0,02;0,00;0,00;
0,00;0,00;172,17;0,02;0,00;0,00;
0,00;0,00;172,26;0,02;0,00;0,00;
0,00;0,00;172,36;0,02;0,00;0,00;
0,00;0,00;172,46;0,02;0,00;0,00;
0,00;0,00;172,55;0,02;0,00;0,00;
0,00;0,00;172,65;0,02;0,00;0,00;
0,00;0,00;172,74;0,02;0,00;0,00;
0,00;0,00;172,84;0,02;0,00;0,00;
0,00;0,00;172,94;0,02;0,00;0,00;
0,00;0,00;173,03;0,02;0,00;0,00;
0,00;0,00;173,13;0,02;0,00;0,00;
0,00;0,00;173,22;0,02;0,00;0,00;
0,00;0,00;173,32;0,02;0,00;0,00;
0,00;0,00;173,42;0,02;0,00;0,00;
0,00;0,00;173,51;0,02;0,00;0,00;
0,00;0,00;173,61;0,02;0,00;0,00;
0,00;0,00;173,70;0,02;0,00;0,00;
0,00;0,00;173,80;0,02;0,00;0,00;
0,00;0,00;173,90;0,02;0,00;0,00;
0,00;0,00;173,99;0,02;0,00;0,00;
0,00;0,00;174,09;0,02;0,00;0,00;
0,00;0,00;174,18;0,02;0,00;0,00;
0,00;0,00;174,28;0,02;0,00;0,00;
0,00;0,00;174,38;0,02;0,00;0,00;
0,00;0,00;174,47;0,02;0,00;0,00;
0,00;0,00;174,57;0,02;0,00;0,00;
0,00;0,00;174,66;0,02;0,00;0,00;
0,00;0,00;174,76;0,02;0,00;0,00;
0,00;0,00;174,86;0,02;0,00;0,00;
0,00;0,00;174,95;0,02;0,00;0,00;
0,00;0,00;175,05;0,02;0,00;0,00;
0,00;0,00;175,14;0,02;0,00;0,00;
0,00;0,00;175,24;0,02;0,00;0,00;
0,00;0,00;175,34;0,02;0,00;0,00;
0,00;0,00;175,43;0,02;0,00;0,00;
0,00;0,00;175,53;0,02;0,00;0,00;
0,00;0,00;175,62;0,02;0,00;0,00;
0,00;0,00;175,72;0,02;0,00;0,00;
0,00;0,00;175,82;0,02;0,00;0,00;
0,00;0,00;175,91;0,06;0,00;0,00;
0,00;0,00;176,00;1,20;0,00;0,00;
0,00;0,00;176,09;1,62;0,00;0,00;
0,00;0,00;176,19;2,61;0,00;0,00;
0,00;0,00;176,26;4,48;0,00;0,00;
0,00;0,00;176,34;6,43;0,00;0,00;
0,00;0,00;176,43;8,26;0,00;0,00;
0,00;0,00;176,53;9,78;0,00;0,00;
0,00;0,00;176,60;11,16;0,00;0,00;
0,00;0,00;176,62;11,34;0,00;0,00;
0,00;0,00;176,63;11,48;0,00;0,00;
0,00;0,00;176,63;11,62;0,00;0,00;
0,00;0,00;176,64;11,72;0,00;0,00;
0,00;0,00;176,64;11,77;0,00;0,00;
0,00;0,00;176,65;11,82;0,00;0,00;
0,00;0,00;176,65;11,84;0,00;0,00;
0,00;0,00;176,65;11,85;0,00;0,00;
0,00;0,00;176,65;11,85;0,00;0,00;
0,00;0,00;176,65;11,85;0,00;0,00;
0,00;0,00;176,65;11,85;0,00;0,00;
0,00;0,00;176,65;11,85;0,00;0,00;
0,00;0,00;176,65;11,83;0,00;0,00;
