2717;23.01.20 11:19:41;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20200122171204;
0,00;0,00;157,43;2,89;0,00;0,00;
0,00;0,00;157,59;3,01;0,00;0,00;
0,00;0,00;157,75;3,12;0,00;0,00;
0,00;0,00;157,91;3,21;0,00;0,00;
0,00;0,00;158,07;3,37;0,00;0,00;
0,00;0,00;158,23;3,48;0,00;0,00;
0,00;0,00;158,39;3,57;0,00;0,00;
0,00;0,00;158,55;3,66;0,00;0,00;
0,00;0,00;158,71;3,80;0,00;0,00;
0,00;0,00;158,87;3,94;0,00;0,00;
0,00;0,00;159,03;4,00;0,00;0,00;
0,00;0,00;159,19;4,18;0,00;0,00;
0,00;0,00;159,35;4,27;0,00;0,00;
0,00;0,00;159,51;4,36;0,00;0,00;
0,00;0,00;159,67;4,48;0,00;0,00;
0,00;0,00;159,83;4,59;0,00;0,00;
0,00;0,00;159,99;4,73;0,00;0,00;
0,00;0,00;160,15;4,84;0,00;0,00;
0,00;0,00;160,31;4,95;0,00;0,00;
0,00;0,00;160,47;5,06;0,00;0,00;
0,00;0,00;160,63;5,18;0,00;0,00;
0,00;0,00;160,79;5,29;0,00;0,00;
0,00;0,00;160,95;5,40;0,00;0,00;
0,00;0,00;161,10;5,54;0,00;0,00;
0,00;0,00;161,27;5,65;0,00;0,00;
0,00;0,00;161,43;5,74;0,00;0,00;
0,00;0,00;161,59;5,83;0,00;0,00;
0,00;0,00;161,75;6,01;0,00;0,00;
0,00;0,00;161,91;6,08;0,00;0,00;
0,00;0,00;162,07;6,19;0,00;0,00;
0,00;0,00;162,23;6,29;0,00;0,00;
0,00;0,00;162,39;6,42;0,00;0,00;
0,00;0,00;162,55;6,51;0,00;0,00;
0,00;0,00;162,71;6,65;0,00;0,00;
0,00;0,00;162,87;6,74;0,00;0,00;
0,00;0,00;163,03;6,87;0,00;0,00;
0,00;0,00;163,19;6,99;0,00;0,00;
0,00;0,00;163,35;7,08;0,00;0,00;
0,00;0,00;163,51;7,19;0,00;0,00;
0,00;0,00;163,67;7,28;0,00;0,00;
0,00;0,00;163,83;7,44;0,00;0,00;
0,00;0,00;163,99;7,53;0,00;0,00;
0,00;0,00;164,15;7,62;0,00;0,00;
0,00;0,00;164,31;7,73;0,00;0,00;
0,00;0,00;164,46;10,74;0,00;0,00;
0,00;0,00;164,46;11,05;0,00;0,00;
0,00;0,00;164,46;11,35;0,00;0,00;
0,00;0,00;164,47;11,33;0,00;0,00;
0,00;0,00;164,47;11,44;0,00;0,00;
0,00;0,00;164,47;11,51;0,00;0,00;
0,00;0,00;164,47;11,53;0,00;0,00;
0,00;0,00;164,47;11,53;0,00;0,00;
0,00;0,00;164,47;11,62;0,00;0,00;
0,00;0,00;164,47;11,69;0,00;0,00;
0,00;0,00;164,47;11,71;0,00;0,00;
0,00;0,00;164,47;11,71;0,00;0,00;
0,00;0,00;164,48;11,71;0,00;0,00;
0,00;0,00;164,48;11,80;0,00;0,00;
