19890;25.05.21 10:45:08;21;Avvicinamento Pressata Finale;position > max position (10);20210524133937P0008;
0,00;0,00;322,36;2,44;0,00;0,00;
0,00;0,00;322,68;2,57;0,00;0,00;
0,00;0,00;323,00;2,66;0,00;0,00;
0,00;0,00;323,32;2,66;0,00;0,00;
0,00;0,00;323,64;2,70;0,00;0,00;
0,00;0,00;323,96;2,87;0,00;0,00;
0,00;0,00;324,28;3,13;0,00;0,00;
0,00;0,00;324,59;3,35;0,00;0,00;
0,00;0,00;324,92;3,44;0,00;0,00;
0,00;0,00;325,24;3,61;0,00;0,00;
0,00;0,00;325,55;3,79;0,00;0,00;
0,00;0,00;325,88;3,83;0,00;0,00;
0,00;0,00;326,20;4,00;0,00;0,00;
0,00;0,00;326,52;4,22;0,00;0,00;
0,00;0,00;326,84;4,39;0,00;0,00;
0,00;0,00;327,15;4,66;0,00;0,00;
0,00;0,00;327,48;4,79;0,00;0,00;
0,00;0,00;327,80;4,83;0,00;0,00;
0,00;0,00;328,12;4,83;0,00;0,00;
0,00;0,00;328,44;4,79;0,00;0,00;
0,00;0,00;328,76;4,92;0,00;0,00;
0,00;0,00;329,08;5,09;0,00;0,00;
0,00;0,00;329,40;5,18;0,00;0,00;
0,00;0,00;329,71;5,31;0,00;0,00;
0,00;0,00;330,04;5,35;0,00;0,00;
0,00;0,00;330,36;5,49;0,00;0,00;
0,00;0,00;330,68;5,61;0,00;0,00;
0,00;0,00;331,00;5,70;0,00;0,00;
0,00;0,00;331,32;5,79;0,00;0,00;
0,00;0,00;331,60;13,23;0,00;0,00;
0,00;0,00;331,60;13,36;0,00;0,00;
0,00;0,00;331,60;13,62;0,00;0,00;
0,00;0,00;331,61;13,92;0,00;0,00;
0,00;0,00;331,61;14,18;0,00;0,00;
0,00;0,00;331,62;14,22;0,00;0,00;
0,00;0,00;331,62;14,31;0,00;0,00;
