17895;23.03.21 10:56:11;10;Repair_strategy;force > max. force (8);20210323091145P0037;
0,00;0,00;127,54;0,03;0,00;0,00;
0,00;0,00;127,61;0,03;0,00;0,00;
0,00;0,00;127,69;0,03;0,00;0,00;
0,00;0,00;127,77;0,03;0,00;0,00;
0,00;0,00;127,85;0,03;0,00;0,00;
0,00;0,00;127,94;0,03;0,00;0,00;
0,00;0,00;128,01;0,03;0,00;0,00;
0,00;0,00;128,09;0,03;0,00;0,00;
0,00;0,00;128,17;0,03;0,00;0,00;
0,00;0,00;128,25;0,02;0,00;0,00;
0,00;0,00;128,33;0,03;0,00;0,00;
0,00;0,00;128,41;0,02;0,00;0,00;
0,00;0,00;128,50;0,03;0,00;0,00;
0,00;0,00;128,57;0,03;0,00;0,00;
0,00;0,00;128,65;0,03;0,00;0,00;
0,00;0,00;128,73;0,03;0,00;0,00;
0,00;0,00;128,82;0,03;0,00;0,00;
0,00;0,00;128,89;0,03;0,00;0,00;
0,00;0,00;128,97;0,03;0,00;0,00;
0,00;0,00;129,05;0,03;0,00;0,00;
0,00;0,00;129,14;0,03;0,00;0,00;
0,00;0,00;129,22;0,03;0,00;0,00;
0,00;0,00;129,29;0,03;0,00;0,00;
0,00;0,00;129,37;0,03;0,00;0,00;
0,00;0,00;129,45;0,03;0,00;0,00;
0,00;0,00;129,54;0,02;0,00;0,00;
0,00;0,00;129,61;0,03;0,00;0,00;
0,00;0,00;129,69;0,03;0,00;0,00;
0,00;0,00;129,77;0,02;0,00;0,00;
0,00;0,00;129,85;0,03;0,00;0,00;
0,00;0,00;129,94;0,03;0,00;0,00;
0,00;0,00;130,01;0,03;0,00;0,00;
0,00;0,00;130,09;0,03;0,00;0,00;
0,00;0,00;130,18;0,02;0,00;0,00;
0,00;0,00;130,25;0,03;0,00;0,00;
0,00;0,00;130,34;0,03;0,00;0,00;
0,00;0,00;130,42;0,03;0,00;0,00;
0,00;0,00;130,50;0,03;0,00;0,00;
0,00;0,00;130,57;0,03;0,00;0,00;
0,00;0,00;130,65;0,03;0,00;0,00;
0,00;0,00;130,73;0,03;0,00;0,00;
0,00;0,00;130,81;0,02;0,00;0,00;
0,00;0,00;130,89;0,03;0,00;0,00;
0,00;0,00;130,98;0,03;0,00;0,00;
0,00;0,00;131,05;0,03;0,00;0,00;
0,00;0,00;131,13;0,03;0,00;0,00;
0,00;0,00;131,21;0,03;0,00;0,00;
0,00;0,00;131,30;0,03;0,00;0,00;
0,00;0,00;131,37;0,03;0,00;0,00;
0,00;0,00;131,45;0,03;0,00;0,00;
0,00;0,00;131,53;0,03;0,00;0,00;
0,00;0,00;131,62;0,03;0,00;0,00;
0,00;0,00;131,70;0,03;0,00;0,00;
0,00;0,00;131,77;0,03;0,00;0,00;
0,00;0,00;131,85;0,03;0,00;0,00;
0,00;0,00;131,93;0,03;0,00;0,00;
0,00;0,00;132,01;0,03;0,00;0,00;
0,00;0,00;132,09;0,03;0,00;0,00;
0,00;0,00;132,17;0,03;0,00;0,00;
0,00;0,00;132,25;0,03;0,00;0,00;
0,00;0,00;132,34;0,02;0,00;0,00;
0,00;0,00;132,41;0,03;0,00;0,00;
0,00;0,00;132,49;0,02;0,00;0,00;
0,00;0,00;132,58;0,02;0,00;0,00;
0,00;0,00;132,65;0,03;0,00;0,00;
0,00;0,00;132,73;0,03;0,00;0,00;
0,00;0,00;132,81;0,03;0,00;0,00;
0,00;0,00;132,90;0,02;0,00;0,00;
0,00;0,00;132,98;0,03;0,00;0,00;
0,00;0,00;133,05;0,03;0,00;0,00;
0,00;0,00;133,13;0,02;0,00;0,00;
0,00;0,00;133,21;0,03;0,00;0,00;
0,00;0,00;133,29;0,03;0,00;0,00;
0,00;0,00;133,37;0,03;0,00;0,00;
0,00;0,00;133,45;0,02;0,00;0,00;
0,00;0,00;133,54;0,03;0,00;0,00;
0,00;0,00;133,62;0,03;0,00;0,00;
0,00;0,00;133,69;0,03;0,00;0,00;
0,00;0,00;133,77;0,03;0,00;0,00;
0,00;0,00;133,85;0,03;0,00;0,00;
0,00;0,00;133,94;0,03;0,00;0,00;
0,00;0,00;134,01;0,02;0,00;0,00;
0,00;0,00;134,09;0,03;0,00;0,00;
0,00;0,00;134,17;0,03;0,00;0,00;
0,00;0,00;134,25;0,03;0,00;0,00;
0,00;0,00;134,34;0,03;0,00;0,00;
0,00;0,00;134,41;0,03;0,00;0,00;
0,00;0,00;134,49;0,03;0,00;0,00;
0,00;0,00;134,57;0,03;0,00;0,00;
0,00;0,00;134,65;0,03;0,00;0,00;
0,00;0,00;134,74;0,03;0,00;0,00;
0,00;0,00;134,82;0,03;0,00;0,00;
0,00;0,00;134,89;0,03;0,00;0,00;
0,00;0,00;134,97;0,02;0,00;0,00;
0,00;0,00;135,05;0,03;0,00;0,00;
0,00;0,00;135,13;0,03;0,00;0,00;
0,00;0,00;135,21;0,03;0,00;0,00;
0,00;0,00;135,29;0,01;0,00;0,00;
0,00;0,00;135,37;0,02;0,00;0,00;
0,00;0,00;135,45;0,13;0,00;0,00;
0,00;0,00;135,53;0,29;0,00;0,00;
0,00;0,00;135,61;0,41;0,00;0,00;
0,00;0,00;135,69;0,99;0,00;0,00;
0,00;0,00;135,76;1,87;0,00;0,00;
0,00;0,00;135,83;3,16;0,00;0,00;
0,00;0,00;135,90;4,91;0,00;0,00;
0,00;0,00;135,97;6,99;0,00;0,00;
0,00;0,00;136,03;9,23;0,00;0,00;
0,00;0,00;136,10;11,61;0,00;0,00;
0,00;0,00;136,11;12,13;0,00;0,00;
0,00;0,00;136,12;12,56;0,00;0,00;
0,00;0,00;136,13;12,88;0,00;0,00;
0,00;0,00;136,14;13,10;0,00;0,00;
0,00;0,00;136,14;13,29;0,00;0,00;
0,00;0,00;136,15;13,43;0,00;0,00;
0,00;0,00;136,15;13,53;0,00;0,00;
0,00;0,00;136,15;13,63;0,00;0,00;
0,00;0,00;136,16;13,70;0,00;0,00;
0,00;0,00;136,16;13,75;0,00;0,00;
0,00;0,00;136,16;13,78;0,00;0,00;
0,00;0,00;136,16;13,81;0,00;0,00;
0,00;0,00;136,16;13,82;0,00;0,00;
