8998;01.09.20 10:32:57;10;Repair_strategy;force > max. force (8);20200831135444P0037;
0,00;0,00;126,85;0,02;0,00;0,00;
0,00;0,00;126,93;0,03;0,00;0,00;
0,00;0,00;127,01;0,01;0,00;0,00;
0,00;0,00;127,09;0,02;0,00;0,00;
0,00;0,00;127,17;0,02;0,00;0,00;
0,00;0,00;127,25;0,02;0,00;0,00;
0,00;0,00;127,34;0,02;0,00;0,00;
0,00;0,00;127,41;0,01;0,00;0,00;
0,00;0,00;127,49;0,01;0,00;0,00;
0,00;0,00;127,58;0,02;0,00;0,00;
0,00;0,00;127,65;0,01;0,00;0,00;
0,00;0,00;127,73;0,02;0,00;0,00;
0,00;0,00;127,81;0,02;0,00;0,00;
0,00;0,00;127,89;0,01;0,00;0,00;
0,00;0,00;127,98;0,03;0,00;0,00;
0,00;0,00;128,05;0,01;0,00;0,00;
0,00;0,00;128,13;0,01;0,00;0,00;
0,00;0,00;128,21;0,01;0,00;0,00;
0,00;0,00;128,29;0,01;0,00;0,00;
0,00;0,00;128,37;0,02;0,00;0,00;
0,00;0,00;128,45;0,03;0,00;0,00;
0,00;0,00;128,53;0,02;0,00;0,00;
0,00;0,00;128,61;0,01;0,00;0,00;
0,00;0,00;128,69;0,01;0,00;0,00;
0,00;0,00;128,78;0,02;0,00;0,00;
0,00;0,00;128,85;0,02;0,00;0,00;
0,00;0,00;128,93;0,01;0,00;0,00;
0,00;0,00;129,01;0,01;0,00;0,00;
0,00;0,00;129,09;0,01;0,00;0,00;
0,00;0,00;129,17;0,03;0,00;0,00;
0,00;0,00;129,25;0,01;0,00;0,00;
0,00;0,00;129,33;0,02;0,00;0,00;
0,00;0,00;129,41;0,01;0,00;0,00;
0,00;0,00;129,49;0,03;0,00;0,00;
0,00;0,00;129,57;0,02;0,00;0,00;
0,00;0,00;129,65;0,01;0,00;0,00;
0,00;0,00;129,73;0,01;0,00;0,00;
0,00;0,00;129,82;0,01;0,00;0,00;
0,00;0,00;129,89;0,01;0,00;0,00;
0,00;0,00;129,97;0,03;0,00;0,00;
0,00;0,00;130,06;0,01;0,00;0,00;
0,00;0,00;130,13;0,01;0,00;0,00;
0,00;0,00;130,21;0,02;0,00;0,00;
0,00;0,00;130,29;0,02;0,00;0,00;
0,00;0,00;130,38;0,02;0,00;0,00;
0,00;0,00;130,46;0,02;0,00;0,00;
0,00;0,00;130,54;0,03;0,00;0,00;
0,00;0,00;130,62;0,02;0,00;0,00;
0,00;0,00;130,70;0,01;0,00;0,00;
0,00;0,00;130,78;0,03;0,00;0,00;
0,00;0,00;130,85;0,01;0,00;0,00;
0,00;0,00;130,93;0,02;0,00;0,00;
0,00;0,00;131,02;0,01;0,00;0,00;
0,00;0,00;131,10;0,01;0,00;0,00;
0,00;0,00;131,17;0,01;0,00;0,00;
0,00;0,00;131,25;0,02;0,00;0,00;
0,00;0,00;131,34;0,01;0,00;0,00;
0,00;0,00;131,42;0,02;0,00;0,00;
0,00;0,00;131,49;0,02;0,00;0,00;
0,00;0,00;131,57;0,02;0,00;0,00;
0,00;0,00;131,65;0,01;0,00;0,00;
0,00;0,00;131,74;0,01;0,00;0,00;
0,00;0,00;131,81;0,01;0,00;0,00;
0,00;0,00;131,89;0,01;0,00;0,00;
0,00;0,00;131,97;0,02;0,00;0,00;
0,00;0,00;132,05;0,01;0,00;0,00;
0,00;0,00;132,13;0,02;0,00;0,00;
0,00;0,00;132,29;0,01;0,00;0,00;
0,00;0,00;132,37;0,02;0,00;0,00;
0,00;0,00;132,46;0,03;0,00;0,00;
0,00;0,00;132,54;0,01;0,00;0,00;
0,00;0,00;132,61;0,02;0,00;0,00;
0,00;0,00;132,69;0,01;0,00;0,00;
0,00;0,00;132,77;0,03;0,00;0,00;
0,00;0,00;132,85;0,01;0,00;0,00;
0,00;0,00;132,94;0,01;0,00;0,00;
0,00;0,00;133,01;0,03;0,00;0,00;
0,00;0,00;133,09;0,01;0,00;0,00;
0,00;0,00;133,18;0,02;0,00;0,00;
0,00;0,00;133,33;0,01;0,00;0,00;
0,00;0,00;133,41;0,03;0,00;0,00;
0,00;0,00;133,49;0,03;0,00;0,00;
0,00;0,00;133,57;0,03;0,00;0,00;
0,00;0,00;133,65;0,02;0,00;0,00;
0,00;0,00;133,73;0,01;0,00;0,00;
0,00;0,00;133,82;0,01;0,00;0,00;
0,00;0,00;133,90;0,01;0,00;0,00;
0,00;0,00;133,97;0,01;0,00;0,00;
0,00;0,00;134,05;0,01;0,00;0,00;
0,00;0,00;134,14;0,01;0,00;0,00;
0,00;0,00;134,22;0,03;0,00;0,00;
0,00;0,00;134,29;0,03;0,00;0,00;
0,00;0,00;134,37;0,02;0,00;0,00;
0,00;0,00;134,45;0,01;0,00;0,00;
0,00;0,00;134,53;0,01;0,00;0,00;
0,00;0,00;134,61;0,01;0,00;0,00;
0,00;0,00;134,69;0,01;0,00;0,00;
0,00;0,00;134,77;0,02;0,00;0,00;
0,00;0,00;134,85;0,01;0,00;0,00;
0,00;0,00;134,93;0,02;0,00;0,00;
0,00;0,00;135,01;0,01;0,00;0,00;
0,00;0,00;135,09;0,01;0,00;0,00;
0,00;0,00;135,18;0,02;0,00;0,00;
0,00;0,00;135,25;0,01;0,00;0,00;
0,00;0,00;135,33;0,01;0,00;0,00;
0,00;0,00;135,41;0,01;0,00;0,00;
0,00;0,00;135,49;0,03;0,00;0,00;
0,00;0,00;135,57;0,03;0,00;0,00;
0,00;0,00;135,65;0,01;0,00;0,00;
0,00;0,00;135,73;0,01;0,00;0,00;
0,00;0,00;135,81;0,02;0,00;0,00;
0,00;0,00;135,89;0,02;0,00;0,00;
0,00;0,00;135,98;0,02;0,00;0,00;
0,00;0,00;136,05;0,02;0,00;0,00;
0,00;0,00;136,13;0,02;0,00;0,00;
0,00;0,00;136,21;0,02;0,00;0,00;
0,00;0,00;136,30;0,02;0,00;0,00;
0,00;0,00;136,37;0,01;0,00;0,00;
0,00;0,00;136,45;0,01;0,00;0,00;
0,00;0,00;136,53;0,01;0,00;0,00;
0,00;0,00;136,61;0,02;0,00;0,00;
0,00;0,00;136,69;0,03;0,00;0,00;
0,00;0,00;136,77;0,02;0,00;0,00;
0,00;0,00;136,85;0,01;0,00;0,00;
0,00;0,00;136,93;0,01;0,00;0,00;
0,00;0,00;137,01;0,02;0,00;0,00;
0,00;0,00;137,09;0,01;0,00;0,00;
0,00;0,00;137,25;0,01;0,00;0,00;
0,00;0,00;137,34;0,02;0,00;0,00;
0,00;0,00;137,41;0,01;0,00;0,00;
0,00;0,00;137,49;0,02;0,00;0,00;
0,00;0,00;137,58;0,01;0,00;0,00;
0,00;0,00;137,65;0,01;0,00;0,00;
0,00;0,00;137,73;0,01;0,00;0,00;
0,00;0,00;137,81;0,01;0,00;0,00;
0,00;0,00;137,89;0,01;0,00;0,00;
0,00;0,00;137,98;0,01;0,00;0,00;
0,00;0,00;138,05;0,02;0,00;0,00;
0,00;0,00;138,13;0,03;0,00;0,00;
0,00;0,00;138,21;0,02;0,00;0,00;
0,00;0,00;138,29;0,01;0,00;0,00;
0,00;0,00;138,37;0,01;0,00;0,00;
0,00;0,00;138,45;0,01;0,00;0,00;
0,00;0,00;138,53;0,01;0,00;0,00;
0,00;0,00;138,62;0,02;0,00;0,00;
0,00;0,00;138,69;0,01;0,00;0,00;
0,00;0,00;138,77;0,01;0,00;0,00;
0,00;0,00;138,85;0,01;0,00;0,00;
0,00;0,00;138,93;0,01;0,00;0,00;
0,00;0,00;139,01;0,01;0,00;0,00;
0,00;0,00;139,09;0,01;0,00;0,00;
0,00;0,00;139,18;0,01;0,00;0,00;
0,00;0,00;139,26;0,02;0,00;0,00;
0,00;0,00;139,33;0,01;0,00;0,00;
0,00;0,00;139,41;0,02;0,00;0,00;
0,00;0,00;139,49;0,06;0,00;0,00;
0,00;0,00;139,57;0,07;0,00;0,00;
0,00;0,00;139,65;0,43;0,00;0,00;
0,00;0,00;139,72;1,33;0,00;0,00;
0,00;0,00;139,79;2,59;0,00;0,00;
0,00;0,00;139,86;4,29;0,00;0,00;
0,00;0,00;139,93;6,23;0,00;0,00;
0,00;0,00;140,00;8,26;0,00;0,00;
0,00;0,00;140,07;10,69;0,00;0,00;
0,00;0,00;140,10;11,72;0,00;0,00;
0,00;0,00;140,11;12,16;0,00;0,00;
0,00;0,00;140,12;12,55;0,00;0,00;
0,00;0,00;140,13;12,83;0,00;0,00;
0,00;0,00;140,14;12,99;0,00;0,00;
0,00;0,00;140,14;13,09;0,00;0,00;
0,00;0,00;140,14;13,18;0,00;0,00;
0,00;0,00;140,14;13,26;0,00;0,00;
0,00;0,00;140,14;13,30;0,00;0,00;
0,00;0,00;140,15;13,33;0,00;0,00;
0,00;0,00;140,15;13,37;0,00;0,00;
0,00;0,00;140,15;13,39;0,00;0,00;
0,00;0,00;140,15;13,40;0,00;0,00;
