3945;17.02.20 16:49:10;21;Avvicinamento Pressata Fuori Ingombro;Alcun errore (0);
0,00;0,00;137,75;0,08;0,00;0,00;
0,00;0,00;140,15;0,16;0,00;0,00;
0,00;0,00;142,54;0,16;0,00;0,00;
0,00;0,00;144,95;0,16;0,00;0,00;
0,00;0,00;147,35;0,23;0,00;0,00;
0,00;0,00;149,74;0,08;0,00;0,00;
0,00;0,00;152,15;0,08;0,00;0,00;
0,00;0,00;154,54;0,23;0,00;0,00;
0,00;0,00;156,95;0,16;0,00;0,00;
0,00;0,00;159,35;0,23;0,00;0,00;
0,00;0,00;161,75;0,16;0,00;0,00;
0,00;0,00;164,00;0,22;0,00;0,00;
0,00;0,00;165,87;0,23;0,00;0,00;
0,00;0,00;167,43;0,08;0,00;0,00;
0,00;0,00;168,60;0,16;0,00;0,00;
0,00;0,00;169,38;0,16;0,00;0,00;
0,00;0,00;169,79;0,16;0,00;0,00;
0,00;0,00;169,89;0,16;0,00;0,00;
0,00;0,00;169,92;0,16;0,00;0,00;
0,00;0,00;169,91;0,16;0,00;0,00;
0,00;0,00;170,06;0,08;0,00;0,00;
0,00;0,00;170,19;0,16;0,00;0,00;
0,00;0,00;170,34;0,08;0,00;0,00;
0,00;0,00;170,51;0,23;0,00;0,00;
0,00;0,00;170,67;0,31;0,00;0,00;
0,00;0,00;170,83;0,16;0,00;0,00;
0,00;0,00;170,99;0,23;0,00;0,00;
0,00;0,00;171,15;0,16;0,00;0,00;
0,00;0,00;171,31;0,23;0,00;0,00;
0,00;0,00;171,47;0,16;0,00;0,00;
0,00;0,00;171,63;0,23;0,00;0,00;
0,00;0,00;171,79;0,31;0,00;0,00;
0,00;0,00;171,95;0,31;0,00;0,00;
0,00;0,00;172,11;0,31;0,00;0,00;
0,00;0,00;172,27;0,16;0,00;0,00;
0,00;0,00;172,43;0,23;0,00;0,00;
0,00;0,00;172,59;0,23;0,00;0,00;
0,00;0,00;172,75;0,31;0,00;0,00;
0,00;0,00;172,91;0,16;0,00;0,00;
0,00;0,00;173,07;0,23;0,00;0,00;
0,00;0,00;173,23;0,31;0,00;0,00;
0,00;0,00;173,39;0,23;0,00;0,00;
0,00;0,00;173,55;0,31;0,00;0,00;
0,00;0,00;173,71;0,16;0,00;0,00;
0,00;0,00;173,87;0,23;0,00;0,00;
0,00;0,00;174,03;0,16;0,00;0,00;
0,00;0,00;174,19;0,31;0,00;0,00;
0,00;0,00;174,35;0,31;0,00;0,00;
0,00;0,00;174,51;0,23;0,00;0,00;
0,00;0,00;174,67;0,31;0,00;0,00;
0,00;0,00;174,83;0,31;0,00;0,00;
0,00;0,00;174,99;0,31;0,00;0,00;
0,00;0,00;175,15;0,31;0,00;0,00;
0,00;0,00;175,31;0,23;0,00;0,00;
0,00;0,00;175,47;0,31;0,00;0,00;
0,00;0,00;175,63;0,31;0,00;0,00;
0,00;0,00;175,79;0,31;0,00;0,00;
0,00;0,00;175,95;0,31;0,00;0,00;
0,00;0,00;176,11;0,16;0,00;0,00;
0,00;0,00;176,27;0,23;0,00;0,00;
0,00;0,00;176,43;0,31;0,00;0,00;
0,00;0,00;176,59;0,31;0,00;0,00;
0,00;0,00;176,75;0,31;0,00;0,00;
0,00;0,00;176,91;0,31;0,00;0,00;
0,00;0,00;177,07;0,31;0,00;0,00;
0,00;0,00;177,23;0,23;0,00;0,00;
0,00;0,00;177,39;0,23;0,00;0,00;
0,00;0,00;177,55;0,31;0,00;0,00;
0,00;0,00;177,71;0,31;0,00;0,00;
0,00;0,00;177,87;0,37;0,00;0,00;
0,00;0,00;178,03;0,76;0,00;0,00;
0,00;0,00;178,19;1,29;0,00;0,00;
0,00;0,00;178,35;1,59;0,00;0,00;
0,00;0,00;178,51;1,98;0,00;0,00;
0,00;0,00;178,67;2,29;0,00;0,00;
0,00;0,00;178,83;2,45;0,00;0,00;
0,00;0,00;178,99;2,59;0,00;0,00;
0,00;0,00;179,15;2,82;0,00;0,00;
0,00;0,00;179,31;2,97;0,00;0,00;
0,00;0,00;179,47;3,05;0,00;0,00;
0,00;0,00;179,63;3,19;0,00;0,00;
0,00;0,00;179,79;3,35;0,00;0,00;
0,00;0,00;179,95;3,66;0,00;0,00;
0,00;0,00;180,11;3,88;0,00;0,00;
0,00;0,00;180,27;4,03;0,00;0,00;
0,00;0,00;180,43;4,27;0,00;0,00;
0,00;0,00;180,59;4,49;0,00;0,00;
0,00;0,00;180,75;4,56;0,00;0,00;
0,00;0,00;180,91;4,80;0,00;0,00;
0,00;0,00;181,07;4,88;0,00;0,00;
0,00;0,00;181,23;5,09;0,00;0,00;
0,00;0,00;181,39;5,17;0,00;0,00;
0,00;0,00;181,55;5,17;0,00;0,00;
0,00;0,00;181,71;5,48;0,00;0,00;
0,00;0,00;181,87;5,48;0,00;0,00;
0,00;0,00;182,03;5,79;0,00;0,00;
0,00;0,00;182,19;5,79;0,00;0,00;
0,00;0,00;182,35;5,93;0,00;0,00;
0,00;0,00;182,51;6,09;0,00;0,00;
0,00;0,00;182,67;6,25;0,00;0,00;
0,00;0,00;182,83;6,32;0,00;0,00;
0,00;0,00;182,99;6,40;0,00;0,00;
0,00;0,00;183,15;6,40;0,00;0,00;
0,00;0,00;183,31;6,54;0,00;0,00;
0,00;0,00;183,47;6,70;0,00;0,00;
0,00;0,00;183,63;6,85;0,00;0,00;
0,00;0,00;183,79;7,01;0,00;0,00;
0,00;0,00;183,95;7,15;0,00;0,00;
0,00;0,00;184,11;7,30;0,00;0,00;
0,00;0,00;184,27;7,38;0,00;0,00;
0,00;0,00;184,43;7,62;0,00;0,00;
0,00;0,00;184,59;7,62;0,00;0,00;
0,00;0,00;184,75;7,68;0,00;0,00;
0,00;0,00;184,91;7,68;0,00;0,00;
0,00;0,00;185,07;7,83;0,00;0,00;
0,00;0,00;185,23;7,99;0,00;0,00;
0,00;0,00;185,39;7,99;0,00;0,00;
0,00;0,00;185,55;8,22;0,00;0,00;
0,00;0,00;185,71;8,30;0,00;0,00;
0,00;0,00;185,87;8,38;0,00;0,00;
0,00;0,00;186,03;8,60;0,00;0,00;
0,00;0,00;186,19;8,60;0,00;0,00;
0,00;0,00;186,35;8,83;0,00;0,00;
0,00;0,00;186,51;8,83;0,00;0,00;
0,00;0,00;186,67;8,99;0,00;0,00;
0,00;0,00;186,83;9,06;0,00;0,00;
0,00;0,00;186,99;9,14;0,00;0,00;
0,00;0,00;187,15;9,21;0,00;0,00;
0,00;0,00;187,31;9,44;0,00;0,00;
0,00;0,00;187,47;9,44;0,00;0,00;
0,00;0,00;187,63;9,59;0,00;0,00;
0,00;0,00;187,79;9,67;0,00;0,00;
0,00;0,00;187,95;9,75;0,00;0,00;
0,00;0,00;188,11;9,97;0,00;0,00;
0,00;0,00;188,27;10,05;0,00;0,00;
0,00;0,00;188,43;10,12;0,00;0,00;
0,00;0,00;188,59;10,20;0,00;0,00;
0,00;0,00;188,75;10,28;0,00;0,00;
0,00;0,00;188,91;10,36;0,00;0,00;
0,00;0,00;189,07;10,42;0,00;0,00;
0,00;0,00;189,23;10,42;0,00;0,00;
0,00;0,00;189,34;9,89;0,00;0,00;
0,00;0,00;189,35;9,44;0,00;0,00;
0,00;0,00;189,35;9,44;0,00;0,00;
0,00;0,00;189,12;0,23;0,00;0,00;
0,00;0,00;188,53;-0,23;0,00;0,00;
0,00;0,00;187,56;-0,39;0,00;0,00;
0,00;0,00;186,21;-0,23;0,00;0,00;
0,00;0,00;184,47;-0,39;0,00;0,00;
0,00;0,00;182,35;-0,31;0,00;0,00;
0,00;0,00;179,99;-0,23;0,00;0,00;
0,00;0,00;177,63;-0,31;0,00;0,00;
0,00;0,00;175,22;-0,23;0,00;0,00;
0,00;0,00;172,81;-0,16;0,00;0,00;
0,00;0,00;170,40;-0,23;0,00;0,00;
0,00;0,00;168,01;-0,16;0,00;0,00;
0,00;0,00;165,60;-0,31;0,00;0,00;
0,00;0,00;163,20;-0,16;0,00;0,00;
0,00;0,00;160,81;-0,16;0,00;0,00;
0,00;0,00;158,40;-0,16;0,00;0,00;
0,00;0,00;156,01;-0,08;0,00;0,00;
0,00;0,00;153,60;-0,16;0,00;0,00;
0,00;0,00;151,20;-0,16;0,00;0,00;
0,00;0,00;148,80;-0,08;0,00;0,00;
0,00;0,00;146,40;-0,16;0,00;0,00;
0,00;0,00;144,01;-0,23;0,00;0,00;
0,00;0,00;141,60;-0,16;0,00;0,00;
0,00;0,00;139,20;-0,08;0,00;0,00;
0,00;0,00;136,80;-0,16;0,00;0,00;
0,00;0,00;134,40;-0,08;0,00;0,00;
0,00;0,00;132,00;-0,16;0,00;0,00;
0,00;0,00;129,60;-0,16;0,00;0,00;
0,00;0,00;127,20;-0,16;0,00;0,00;
0,00;0,00;124,80;-0,16;0,00;0,00;
0,00;0,00;122,40;-0,23;0,00;0,00;
0,00;0,00;120,01;-0,16;0,00;0,00;
0,00;0,00;117,60;-0,16;0,00;0,00;
0,00;0,00;115,20;-0,08;0,00;0,00;
0,00;0,00;112,80;-0,16;0,00;0,00;
0,00;0,00;110,40;-0,16;0,00;0,00;
0,00;0,00;108,01;-0,16;0,00;0,00;
0,00;0,00;105,60;-0,16;0,00;0,00;
0,00;0,00;103,20;-0,08;0,00;0,00;
0,00;0,00;100,80;-0,08;0,00;0,00;
0,00;0,00;98,40;-0,08;0,00;0,00;
0,00;0,00;96,01;-0,08;0,00;0,00;
0,00;0,00;93,60;-0,23;0,00;0,00;
0,00;0,00;91,20;-0,16;0,00;0,00;
0,00;0,00;88,80;-0,08;0,00;0,00;
0,00;0,00;86,40;-0,23;0,00;0,00;
0,00;0,00;84,01;-0,16;0,00;0,00;
0,00;0,00;81,60;-0,23;0,00;0,00;
0,00;0,00;79,20;-0,23;0,00;0,00;
0,00;0,00;76,80;-0,16;0,00;0,00;
0,00;0,00;74,40;-0,08;0,00;0,00;
0,00;0,00;72,00;-0,16;0,00;0,00;
0,00;0,00;69,60;-0,16;0,00;0,00;
0,00;0,00;67,20;-0,16;0,00;0,00;
0,00;0,00;64,80;-0,16;0,00;0,00;
0,00;0,00;62,40;-0,16;0,00;0,00;
0,00;0,00;60,01;-0,08;0,00;0,00;
0,00;0,00;57,60;-0,23;0,00;0,00;
0,00;0,00;55,20;-0,16;0,00;0,00;
0,00;0,00;52,80;-0,08;0,00;0,00;
0,00;0,00;48,01;-0,16;0,00;0,00;
0,00;0,00;45,60;-0,16;0,00;0,00;
0,00;0,00;43,20;-0,16;0,00;0,00;
0,00;0,00;40,80;-0,23;0,00;0,00;
0,00;0,00;38,40;-0,08;0,00;0,00;
0,00;0,00;34,19;-0,08;0,00;0,00;
0,00;0,00;31,36;-0,08;0,00;0,00;
0,00;0,00;30,52;-0,08;0,00;0,00;
0,00;0,00;30,05;-0,08;0,00;0,00;
0,00;0,00;29,94;0,08;0,00;0,00;
