10768;04.02.21 10:45:33;21;Avvicinamento Pressata Finale;position > max position (10);20210204093320A0211;
0,00;0,00;211,94;6,83;0,00;0,00;
0,00;0,00;212,13;6,78;0,00;0,00;
0,00;0,00;212,32;7,09;0,00;0,00;
0,00;0,00;212,51;6,96;0,00;0,00;
0,00;0,00;212,70;7,26;0,00;0,00;
0,00;0,00;212,89;6,87;0,00;0,00;
0,00;0,00;213,09;7,52;0,00;0,00;
0,00;0,00;213,28;6,96;0,00;0,00;
0,00;0,00;213,47;7,60;0,00;0,00;
0,00;0,00;213,66;7,21;0,00;0,00;
0,00;0,00;213,85;7,48;0,00;0,00;
0,00;0,00;214,05;7,96;0,00;0,00;
0,00;0,00;214,24;7,18;0,00;0,00;
0,00;0,00;214,43;8,17;0,00;0,00;
0,00;0,00;214,62;7,39;0,00;0,00;
0,00;0,00;214,81;8,09;0,00;0,00;
0,00;0,00;215,01;8,09;0,00;0,00;
0,00;0,00;215,20;8,00;0,00;0,00;
0,00;0,00;215,39;8,70;0,00;0,00;
0,00;0,00;215,58;8,65;0,00;0,00;
0,00;0,00;215,77;8,82;0,00;0,00;
0,00;0,00;215,97;9,13;0,00;0,00;
0,00;0,00;216,16;9,26;0,00;0,00;
0,00;0,00;216,35;9,35;0,00;0,00;
0,00;0,00;216,54;9,74;0,00;0,00;
0,00;0,00;216,73;9,18;0,00;0,00;
0,00;0,00;216,93;10,00;0,00;0,00;
0,00;0,00;217,12;9,56;0,00;0,00;
0,00;0,00;217,31;9,74;0,00;0,00;
0,00;0,00;217,50;10,13;0,00;0,00;
0,00;0,00;217,69;9,35;0,00;0,00;
0,00;0,00;217,89;10,22;0,00;0,00;
0,00;0,00;218,08;9,65;0,00;0,00;
0,00;0,00;218,27;9,96;0,00;0,00;
0,00;0,00;218,46;10,35;0,00;0,00;
0,00;0,00;218,65;9,96;0,00;0,00;
0,00;0,00;218,85;11,22;0,00;0,00;
0,00;0,00;219,04;10,57;0,00;0,00;
0,00;0,00;219,23;12,35;0,00;0,00;
0,00;0,00;219,42;11,48;0,00;0,00;
0,00;0,00;219,61;12,87;0,00;0,00;
0,00;0,00;219,81;12,39;0,00;0,00;
0,00;0,00;220,00;12,40;0,00;0,00;
0,00;0,00;220,19;13,35;0,00;0,00;
0,00;0,00;220,38;11,96;0,00;0,00;
0,00;0,00;220,57;13,56;0,00;0,00;
0,00;0,00;220,77;12,57;0,00;0,00;
0,00;0,00;220,96;12,48;0,00;0,00;
0,00;0,00;221,15;13,14;0,00;0,00;
0,00;0,00;221,34;11,83;0,00;0,00;
0,00;0,00;221,54;13,61;0,00;0,00;
0,00;0,00;221,73;12,43;0,00;0,00;
0,00;0,00;221,92;12,57;0,00;0,00;
0,00;0,00;222,11;13,05;0,00;0,00;
0,00;0,00;222,30;11,83;0,00;0,00;
0,00;0,00;222,50;13,48;0,00;0,00;
0,00;0,00;222,69;12,43;0,00;0,00;
0,00;0,00;222,88;12,87;0,00;0,00;
0,00;0,00;223,07;13,22;0,00;0,00;
0,00;0,00;223,26;12,00;0,00;0,00;
0,00;0,00;223,46;13,92;0,00;0,00;
0,00;0,00;223,65;12,57;0,00;0,00;
0,00;0,00;223,84;14,00;0,00;0,00;
0,00;0,00;224,03;13,65;0,00;0,00;
0,00;0,00;224,22;13,26;0,00;0,00;
0,00;0,00;224,42;14,52;0,00;0,00;
0,00;0,00;224,60;13,26;0,00;0,00;
0,00;0,00;224,80;15,13;0,00;0,00;
0,00;0,00;224,99;14,22;0,00;0,00;
0,00;0,00;225,18;14,31;0,00;0,00;
0,00;0,00;225,38;14,92;0,00;0,00;
0,00;0,00;225,56;13,79;0,00;0,00;
0,00;0,00;225,76;15,35;0,00;0,00;
0,00;0,00;225,95;14,44;0,00;0,00;
0,00;0,00;226,14;14,61;0,00;0,00;
0,00;0,00;226,34;15,05;0,00;0,00;
0,00;0,00;226,53;14,18;0,00;0,00;
0,00;0,00;226,72;15,65;0,00;0,00;
0,00;0,00;226,91;14,83;0,00;0,00;
0,00;0,00;227,10;15,88;0,00;0,00;
0,00;0,00;227,29;15,79;0,00;0,00;
0,00;0,00;227,48;15,74;0,00;0,00;
0,00;0,00;227,68;17,00;0,00;0,00;
0,00;0,00;227,87;16,53;0,00;0,00;
0,00;0,00;228,06;17,82;0,00;0,00;
0,00;0,00;228,26;17,35;0,00;0,00;
0,00;0,00;228,45;17,61;0,00;0,00;
0,00;0,00;228,64;18,00;0,00;0,00;
0,00;0,00;228,83;17,48;0,00;0,00;
0,00;0,00;229,02;18,44;0,00;0,00;
0,00;0,00;229,21;18,14;0,00;0,00;
0,00;0,00;229,41;18,74;0,00;0,00;
0,00;0,00;229,60;18,87;0,00;0,00;
0,00;0,00;229,79;18,35;0,00;0,00;
0,00;0,00;229,98;19,31;0,00;0,00;
0,00;0,00;230,18;18,57;0,00;0,00;
0,00;0,00;230,37;19,87;0,00;0,00;
0,00;0,00;230,56;19,66;0,00;0,00;
0,00;0,00;230,75;20,35;0,00;0,00;
0,00;0,00;230,94;20,83;0,00;0,00;
0,00;0,00;231,13;20,57;0,00;0,00;
0,00;0,00;231,32;21,52;0,00;0,00;
0,00;0,00;231,52;20,92;0,00;0,00;
0,00;0,00;231,71;22,14;0,00;0,00;
0,00;0,00;231,90;21,61;0,00;0,00;
0,00;0,00;232,10;22,57;0,00;0,00;
0,00;0,00;232,29;23,22;0,00;0,00;
0,00;0,00;232,48;22,27;0,00;0,00;
0,00;0,00;232,67;23,74;0,00;0,00;
0,00;0,00;232,86;22,22;0,00;0,00;
0,00;0,00;233,05;23,92;0,00;0,00;
0,00;0,00;233,25;23,61;0,00;0,00;
0,00;0,00;233,44;23,66;0,00;0,00;
0,00;0,00;233,63;25,09;0,00;0,00;
0,00;0,00;233,82;24,05;0,00;0,00;
0,00;0,00;234,02;25,57;0,00;0,00;
0,00;0,00;234,20;24,58;0,00;0,00;
0,00;0,00;234,40;25,96;0,00;0,00;
0,00;0,00;234,59;25,57;0,00;0,00;
0,00;0,00;234,78;25,92;0,00;0,00;
0,00;0,00;234,98;26,83;0,00;0,00;
0,00;0,00;235,17;25,79;0,00;0,00;
0,00;0,00;235,36;27,53;0,00;0,00;
0,00;0,00;235,55;25,87;0,00;0,00;
0,00;0,00;235,74;27,57;0,00;0,00;
0,00;0,00;235,94;27,00;0,00;0,00;
0,00;0,00;236,13;26,57;0,00;0,00;
0,00;0,00;236,32;28,13;0,00;0,00;
0,00;0,00;236,51;26,70;0,00;0,00;
0,00;0,00;236,70;29,57;0,00;0,00;
0,00;0,00;236,90;28,04;0,00;0,00;
0,00;0,00;237,09;29,57;0,00;0,00;
0,00;0,00;237,28;29,27;0,00;0,00;
0,00;0,00;237,46;29,18;0,00;0,00;
0,00;0,00;237,66;30,22;0,00;0,00;
0,00;0,00;237,85;28,31;0,00;0,00;
0,00;0,00;238,04;31,14;0,00;0,00;
0,00;0,00;238,24;29,57;0,00;0,00;
0,00;0,00;238,42;31,44;0,00;0,00;
0,00;0,00;238,63;30,70;0,00;0,00;
0,00;0,00;238,81;33,83;0,00;0,00;
0,00;0,00;238,96;42,19;0,00;0,00;
0,00;0,00;238,98;44,14;0,00;0,00;
0,00;0,00;238,99;44,67;0,00;0,00;
0,00;0,00;239,00;45,02;0,00;0,00;
0,00;0,00;239,00;45,18;0,00;0,00;
0,00;0,00;239,00;45,49;0,00;0,00;
0,00;0,00;239,01;45,58;0,00;0,00;
0,00;0,00;239,01;45,75;0,00;0,00;
0,00;0,00;239,01;45,89;0,00;0,00;
0,00;0,00;239,01;45,97;0,00;0,00;
0,00;0,00;239,01;46,06;0,00;0,00;
