18421;30.03.21 14:53:44;22;Avvicinamento pre-pressata pressata Fuori Ingombro;position > max position (10);20210330111412P0003;
0,00;0,00;116,30;0,01;0,00;0,00;
0,00;0,00;116,37;0,01;0,00;0,00;
0,00;0,00;116,43;0,01;0,00;0,00;
0,00;0,00;116,49;0,01;0,00;0,00;
0,00;0,00;116,56;0,01;0,00;0,00;
0,00;0,00;116,62;0,01;0,00;0,00;
0,00;0,00;116,69;0,01;0,00;0,00;
0,00;0,00;116,75;0,01;0,00;0,00;
0,00;0,00;116,81;0,01;0,00;0,00;
0,00;0,00;116,88;0,01;0,00;0,00;
0,00;0,00;116,94;0,01;0,00;0,00;
0,00;0,00;117,00;0,01;0,00;0,00;
0,00;0,00;117,07;0,01;0,00;0,00;
0,00;0,00;117,13;0,01;0,00;0,00;
0,00;0,00;117,20;0,01;0,00;0,00;
0,00;0,00;117,26;0,01;0,00;0,00;
0,00;0,00;117,33;0,01;0,00;0,00;
0,00;0,00;117,39;0,01;0,00;0,00;
0,00;0,00;117,45;0,01;0,00;0,00;
0,00;0,00;117,52;0,01;0,00;0,00;
0,00;0,00;117,58;0,01;0,00;0,00;
0,00;0,00;117,65;0,01;0,00;0,00;
0,00;0,00;117,71;0,01;0,00;0,00;
0,00;0,00;117,77;0,01;0,00;0,00;
0,00;0,00;117,84;0,01;0,00;0,00;
0,00;0,00;117,90;0,01;0,00;0,00;
0,00;0,00;117,97;0,01;0,00;0,00;
0,00;0,00;118,03;0,01;0,00;0,00;
0,00;0,00;118,09;0,01;0,00;0,00;
0,00;0,00;118,16;0,01;0,00;0,00;
0,00;0,00;118,22;0,01;0,00;0,00;
0,00;0,00;118,29;0,01;0,00;0,00;
0,00;0,00;118,35;0,01;0,00;0,00;
0,00;0,00;118,41;0,01;0,00;0,00;
0,00;0,00;118,48;0,01;0,00;0,00;
0,00;0,00;118,54;0,01;0,00;0,00;
0,00;0,00;118,61;0,01;0,00;0,00;
0,00;0,00;118,67;0,01;0,00;0,00;
0,00;0,00;118,73;0,01;0,00;0,00;
0,00;0,00;118,80;0,01;0,00;0,00;
0,00;0,00;118,86;0,01;0,00;0,00;
0,00;0,00;118,92;0,01;0,00;0,00;
0,00;0,00;118,99;0,01;0,00;0,00;
0,00;0,00;119,05;0,01;0,00;0,00;
0,00;0,00;119,12;0,01;0,00;0,00;
0,00;0,00;119,18;0,01;0,00;0,00;
0,00;0,00;119,25;0,01;0,00;0,00;
0,00;0,00;119,31;0,01;0,00;0,00;
0,00;0,00;119,37;0,01;0,00;0,00;
0,00;0,00;119,44;0,01;0,00;0,00;
0,00;0,00;119,50;0,01;0,00;0,00;
0,00;0,00;119,57;0,01;0,00;0,00;
0,00;0,00;119,63;0,01;0,00;0,00;
0,00;0,00;119,69;0,01;0,00;0,00;
0,00;0,00;119,76;0,01;0,00;0,00;
0,00;0,00;119,82;0,01;0,00;0,00;
0,00;0,00;119,88;0,01;0,00;0,00;
0,00;0,00;119,95;0,01;0,00;0,00;
0,00;0,00;120,01;0,01;0,00;0,00;
0,00;0,00;120,08;0,01;0,00;0,00;
0,00;0,00;120,14;0,01;0,00;0,00;
0,00;0,00;120,20;0,01;0,00;0,00;
0,00;0,00;120,27;0,01;0,00;0,00;
0,00;0,00;120,33;0,01;0,00;0,00;
0,00;0,00;120,40;0,01;0,00;0,00;
0,00;0,00;120,46;0,01;0,00;0,00;
0,00;0,00;120,52;0,01;0,00;0,00;
0,00;0,00;120,59;0,01;0,00;0,00;
0,00;0,00;120,65;0,01;0,00;0,00;
0,00;0,00;120,72;0,01;0,00;0,00;
0,00;0,00;120,78;0,01;0,00;0,00;
0,00;0,00;120,84;0,01;0,00;0,00;
0,00;0,00;120,91;0,01;0,00;0,00;
0,00;0,00;120,97;0,01;0,00;0,00;
0,00;0,00;121,04;0,01;0,00;0,00;
0,00;0,00;121,10;0,01;0,00;0,00;
0,00;0,00;121,16;0,01;0,00;0,00;
0,00;0,00;121,23;0,01;0,00;0,00;
0,00;0,00;121,29;0,01;0,00;0,00;
0,00;0,00;121,36;0,01;0,00;0,00;
0,00;0,00;121,42;0,01;0,00;0,00;
0,00;0,00;121,48;0,01;0,00;0,00;
0,00;0,00;121,55;0,01;0,00;0,00;
0,00;0,00;121,61;0,01;0,00;0,00;
0,00;0,00;121,68;0,01;0,00;0,00;
0,00;0,00;121,74;0,01;0,00;0,00;
0,00;0,00;121,81;0,01;0,00;0,00;
0,00;0,00;121,87;0,01;0,00;0,00;
0,00;0,00;121,93;0,01;0,00;0,00;
0,00;0,00;122,00;0,01;0,00;0,00;
0,00;0,00;122,06;0,01;0,00;0,00;
0,00;0,00;122,13;0,01;0,00;0,00;
0,00;0,00;122,19;0,01;0,00;0,00;
0,00;0,00;122,25;0,01;0,00;0,00;
0,00;0,00;122,32;0,01;0,00;0,00;
0,00;0,00;122,38;0,01;0,00;0,00;
0,00;0,00;122,45;0,01;0,00;0,00;
0,00;0,00;122,51;0,01;0,00;0,00;
0,00;0,00;122,57;0,01;0,00;0,00;
0,00;0,00;122,64;0,01;0,00;0,00;
0,00;0,00;122,70;0,01;0,00;0,00;
0,00;0,00;122,77;0,01;0,00;0,00;
0,00;0,00;122,83;0,01;0,00;0,00;
0,00;0,00;122,89;0,01;0,00;0,00;
0,00;0,00;122,96;0,01;0,00;0,00;
0,00;0,00;123,02;0,01;0,00;0,00;
0,00;0,00;123,09;0,01;0,00;0,00;
0,00;0,00;123,15;0,01;0,00;0,00;
0,00;0,00;123,21;0,01;0,00;0,00;
0,00;0,00;123,28;0,01;0,00;0,00;
0,00;0,00;123,34;0,01;0,00;0,00;
0,00;0,00;123,41;0,01;0,00;0,00;
0,00;0,00;123,47;0,01;0,00;0,00;
0,00;0,00;123,53;0,01;0,00;0,00;
0,00;0,00;123,60;0,01;0,00;0,00;
0,00;0,00;123,66;0,01;0,00;0,00;
0,00;0,00;123,73;0,01;0,00;0,00;
0,00;0,00;123,79;0,01;0,00;0,00;
0,00;0,00;123,85;0,01;0,00;0,00;
0,00;0,00;123,92;0,01;0,00;0,00;
0,00;0,00;123,98;0,01;0,00;0,00;
0,00;0,00;124,04;0,01;0,00;0,00;
0,00;0,00;124,11;0,01;0,00;0,00;
0,00;0,00;124,17;0,01;0,00;0,00;
0,00;0,00;124,24;0,01;0,00;0,00;
0,00;0,00;124,30;0,01;0,00;0,00;
0,00;0,00;124,37;0,01;0,00;0,00;
0,00;0,00;124,43;0,01;0,00;0,00;
0,00;0,00;124,49;0,01;0,00;0,00;
0,00;0,00;124,56;0,01;0,00;0,00;
0,00;0,00;124,62;0,01;0,00;0,00;
0,00;0,00;124,68;0,01;0,00;0,00;
0,00;0,00;124,75;0,01;0,00;0,00;
0,00;0,00;124,81;0,01;0,00;0,00;
0,00;0,00;124,88;0,01;0,00;0,00;
0,00;0,00;124,94;0,01;0,00;0,00;
0,00;0,00;125,00;0,01;0,00;0,00;
0,00;0,00;125,07;0,01;0,00;0,00;
0,00;0,00;125,13;0,01;0,00;0,00;
0,00;0,00;125,20;0,01;0,00;0,00;
0,00;0,00;125,26;0,01;0,00;0,00;
0,00;0,00;125,32;0,01;0,00;0,00;
0,00;0,00;125,39;0,01;0,00;0,00;
0,00;0,00;125,45;0,01;0,00;0,00;
0,00;0,00;125,52;0,01;0,00;0,00;
0,00;0,00;125,58;0,01;0,00;0,00;
0,00;0,00;125,64;0,01;0,00;0,00;
0,00;0,00;125,71;0,01;0,00;0,00;
0,00;0,00;125,77;0,01;0,00;0,00;
0,00;0,00;125,84;0,01;0,00;0,00;
0,00;0,00;125,90;0,01;0,00;0,00;
0,00;0,00;125,97;0,01;0,00;0,00;
0,00;0,00;126,03;0,01;0,00;0,00;
0,00;0,00;126,09;0,01;0,00;0,00;
0,00;0,00;126,16;0,01;0,00;0,00;
0,00;0,00;126,22;0,01;0,00;0,00;
0,00;0,00;126,29;0,01;0,00;0,00;
0,00;0,00;126,35;0,01;0,00;0,00;
0,00;0,00;126,41;0,01;0,00;0,00;
0,00;0,00;126,48;0,01;0,00;0,00;
0,00;0,00;126,54;0,01;0,00;0,00;
0,00;0,00;126,61;0,01;0,00;0,00;
0,00;0,00;126,67;0,01;0,00;0,00;
0,00;0,00;126,73;0,01;0,00;0,00;
0,00;0,00;126,80;0,01;0,00;0,00;
0,00;0,00;126,86;0,01;0,00;0,00;
0,00;0,00;126,93;0,01;0,00;0,00;
0,00;0,00;126,99;0,01;0,00;0,00;
0,00;0,00;127,05;0,01;0,00;0,00;
0,00;0,00;127,12;0,01;0,00;0,00;
0,00;0,00;127,18;0,01;0,00;0,00;
0,00;0,00;127,25;0,01;0,00;0,00;
0,00;0,00;127,31;0,01;0,00;0,00;
0,00;0,00;127,37;0,01;0,00;0,00;
0,00;0,00;127,44;0,01;0,00;0,00;
0,00;0,00;127,50;0,01;0,00;0,00;
0,00;0,00;127,57;0,01;0,00;0,00;
0,00;0,00;127,63;0,01;0,00;0,00;
0,00;0,00;127,69;0,01;0,00;0,00;
0,00;0,00;127,76;0,01;0,00;0,00;
0,00;0,00;127,82;0,01;0,00;0,00;
0,00;0,00;127,89;0,01;0,00;0,00;
0,00;0,00;127,95;0,01;0,00;0,00;
0,00;0,00;128,01;0,01;0,00;0,00;
0,00;0,00;128,08;0,01;0,00;0,00;
0,00;0,00;128,14;0,01;0,00;0,00;
0,00;0,00;128,20;0,01;0,00;0,00;
0,00;0,00;128,27;0,01;0,00;0,00;
0,00;0,00;128,33;0,01;0,00;0,00;
0,00;0,00;128,40;0,01;0,00;0,00;
0,00;0,00;128,46;0,01;0,00;0,00;
0,00;0,00;128,53;0,01;0,00;0,00;
0,00;0,00;128,59;0,01;0,00;0,00;
0,00;0,00;128,65;0,01;0,00;0,00;
0,00;0,00;128,72;0,01;0,00;0,00;
0,00;0,00;128,78;0,01;0,00;0,00;
0,00;0,00;128,84;0,01;0,00;0,00;
0,00;0,00;128,91;0,01;0,00;0,00;
0,00;0,00;128,97;0,01;0,00;0,00;
0,00;0,00;129,04;0,01;0,00;0,00;
0,00;0,00;129,10;0,01;0,00;0,00;
0,00;0,00;129,17;0,01;0,00;0,00;
0,00;0,00;129,23;0,01;0,00;0,00;
0,00;0,00;129,29;0,01;0,00;0,00;
0,00;0,00;129,36;0,01;0,00;0,00;
0,00;0,00;129,42;0,01;0,00;0,00;
0,00;0,00;129,49;0,01;0,00;0,00;
0,00;0,00;129,55;0,01;0,00;0,00;
0,00;0,00;129,61;0,01;0,00;0,00;
0,00;0,00;129,68;0,01;0,00;0,00;
0,00;0,00;129,74;0,01;0,00;0,00;
0,00;0,00;129,80;0,01;0,00;0,00;
0,00;0,00;129,87;0,01;0,00;0,00;
0,00;0,00;129,93;0,01;0,00;0,00;
0,00;0,00;130,00;0,01;0,00;0,00;
0,00;0,00;130,06;0,01;0,00;0,00;
0,00;0,00;130,13;0,01;0,00;0,00;
0,00;0,00;130,19;0,01;0,00;0,00;
0,00;0,00;130,25;0,01;0,00;0,00;
0,00;0,00;130,32;0,01;0,00;0,00;
0,00;0,00;130,38;0,01;0,00;0,00;
0,00;0,00;130,45;0,01;0,00;0,00;
0,00;0,00;130,51;0,01;0,00;0,00;
0,00;0,00;130,57;0,01;0,00;0,00;
0,00;0,00;130,64;0,01;0,00;0,00;
0,00;0,00;130,70;0,01;0,00;0,00;
0,00;0,00;130,77;0,01;0,00;0,00;
0,00;0,00;130,83;0,01;0,00;0,00;
0,00;0,00;130,89;0,01;0,00;0,00;
0,00;0,00;130,96;0,01;0,00;0,00;
0,00;0,00;131,02;0,01;0,00;0,00;
0,00;0,00;131,09;0,01;0,00;0,00;
0,00;0,00;131,15;0,01;0,00;0,00;
0,00;0,00;131,21;0,01;0,00;0,00;
0,00;0,00;131,28;0,01;0,00;0,00;
0,00;0,00;131,34;0,01;0,00;0,00;
0,00;0,00;131,41;0,01;0,00;0,00;
0,00;0,00;131,47;0,01;0,00;0,00;
0,00;0,00;131,53;0,01;0,00;0,00;
0,00;0,00;131,60;0,01;0,00;0,00;
0,00;0,00;131,66;0,01;0,00;0,00;
0,00;0,00;131,73;0,01;0,00;0,00;
0,00;0,00;131,79;0,01;0,00;0,00;
0,00;0,00;131,85;0,01;0,00;0,00;
0,00;0,00;131,92;0,08;0,00;0,00;
0,00;0,00;131,98;0,58;0,00;0,00;
0,00;0,00;132,03;1,42;0,00;0,00;
0,00;0,00;132,03;1,47;0,00;0,00;
0,00;0,00;132,03;1,47;0,00;0,00;
0,00;0,00;132,04;1,47;0,00;0,00;
0,00;0,00;132,04;1,47;0,00;0,00;
0,00;0,00;132,04;1,47;0,00;0,00;
0,00;0,00;132,04;1,47;0,00;0,00;
0,00;0,00;132,04;1,47;0,00;0,00;
0,00;0,00;132,04;1,47;0,00;0,00;
0,00;0,00;132,04;1,47;0,00;0,00;
0,00;0,00;132,04;1,46;0,00;0,00;
0,00;0,00;132,04;1,45;0,00;0,00;
0,00;0,00;132,04;1,44;0,00;0,00;
0,00;0,00;132,04;1,44;0,00;0,00;
