28319;22.09.21 08:26:45;22;Avvicinamento pre-pressata pressata Fuori Ingombro;position > max position (10);20210920144827P0003;
0,00;0,00;132,07;1,66;0,00;0,00;
0,00;0,00;132,07;1,65;0,00;0,00;
0,00;0,00;132,07;1,64;0,00;0,00;
0,00;0,00;132,07;1,64;0,00;0,00;
0,00;0,00;132,07;1,62;0,00;0,00;
0,00;0,00;132,07;1,61;0,00;0,00;
0,00;0,00;132,07;1,58;0,00;0,00;
0,00;0,00;132,07;1,56;0,00;0,00;
0,00;0,00;132,07;1,55;0,00;0,00;
0,00;0,00;132,07;1,53;0,00;0,00;
0,00;0,00;132,07;1,53;0,00;0,00;
0,00;0,00;132,07;1,53;0,00;0,00;
