3469;24.01.20 14:44:19;22;Avvicinamento pre-pressata pressata Fuori Ingombro;force > max. force (8);20200124135925;
0,00;0,00;168,23;0,37;0,00;0,00;
0,00;0,00;168,30;0,37;0,00;0,00;
0,00;0,00;168,30;0,37;0,00;0,00;
0,00;0,00;166,89;0,16;0,00;0,00;
0,00;0,00;166,53;0,08;0,00;0,00;
0,00;0,00;166,37;0,08;0,00;0,00;
0,00;0,00;166,29;0,08;0,00;0,00;
0,00;0,00;166,35;0,23;0,00;0,00;
0,00;0,00;166,51;0,37;0,00;0,00;
0,00;0,00;166,66;0,31;0,00;0,00;
0,00;0,00;166,82;0,45;0,00;0,00;
0,00;0,00;166,99;0,37;0,00;0,00;
0,00;0,00;167,15;0,31;0,00;0,00;
0,00;0,00;167,31;0,31;0,00;0,00;
0,00;0,00;167,47;0,31;0,00;0,00;
0,00;0,00;167,63;0,37;0,00;0,00;
0,00;0,00;167,79;0,31;0,00;0,00;
0,00;0,00;167,95;0,45;0,00;0,00;
0,00;0,00;168,11;0,31;0,00;0,00;
0,00;0,00;168,27;0,31;0,00;0,00;
0,00;0,00;168,43;0,37;0,00;0,00;
0,00;0,00;168,59;0,31;0,00;0,00;
0,00;0,00;168,75;0,37;0,00;0,00;
0,00;0,00;168,91;0,45;0,00;0,00;
0,00;0,00;169,07;0,31;0,00;0,00;
0,00;0,00;169,23;0,31;0,00;0,00;
0,00;0,00;169,39;0,37;0,00;0,00;
0,00;0,00;169,55;0,37;0,00;0,00;
0,00;0,00;169,71;0,31;0,00;0,00;
0,00;0,00;169,87;0,37;0,00;0,00;
0,00;0,00;170,03;0,37;0,00;0,00;
0,00;0,00;170,19;0,31;0,00;0,00;
0,00;0,00;170,35;0,31;0,00;0,00;
0,00;0,00;170,51;0,31;0,00;0,00;
0,00;0,00;170,67;0,37;0,00;0,00;
0,00;0,00;170,83;0,37;0,00;0,00;
0,00;0,00;170,99;0,37;0,00;0,00;
0,00;0,00;171,15;0,31;0,00;0,00;
0,00;0,00;171,31;0,37;0,00;0,00;
0,00;0,00;171,47;0,31;0,00;0,00;
0,00;0,00;171,63;0,37;0,00;0,00;
0,00;0,00;171,79;0,37;0,00;0,00;
0,00;0,00;171,95;0,98;0,00;0,00;
0,00;0,00;172,10;6,93;0,00;0,00;
0,00;0,00;172,24;12,79;0,00;0,00;
0,00;0,00;172,41;12,79;0,00;0,00;
0,00;0,00;172,58;12,94;0,00;0,00;
0,00;0,00;172,74;12,87;0,00;0,00;
0,00;0,00;172,90;13,10;0,00;0,00;
0,00;0,00;173,06;13,39;0,00;0,00;
0,00;0,00;173,23;13,55;0,00;0,00;
0,00;0,00;173,39;13,71;0,00;0,00;
0,00;0,00;173,55;14,00;0,00;0,00;
0,00;0,00;173,71;14,24;0,00;0,00;
0,00;0,00;173,87;14,31;0,00;0,00;
0,00;0,00;174,03;14,61;0,00;0,00;
0,00;0,00;174,19;14,84;0,00;0,00;
0,00;0,00;174,35;15,15;0,00;0,00;
0,00;0,00;174,51;15,30;0,00;0,00;
0,00;0,00;174,67;15,45;0,00;0,00;
0,00;0,00;174,83;15,61;0,00;0,00;
0,00;0,00;174,99;15,84;0,00;0,00;
0,00;0,00;175,15;16,06;0,00;0,00;
0,00;0,00;175,31;16,14;0,00;0,00;
0,00;0,00;175,47;16,45;0,00;0,00;
0,00;0,00;175,63;16,45;0,00;0,00;
0,00;0,00;175,79;16,74;0,00;0,00;
0,00;0,00;175,95;16,82;0,00;0,00;
0,00;0,00;176,11;17,06;0,00;0,00;
0,00;0,00;176,27;17,12;0,00;0,00;
0,00;0,00;176,43;17,35;0,00;0,00;
0,00;0,00;176,59;17,51;0,00;0,00;
0,00;0,00;176,75;17,66;0,00;0,00;
0,00;0,00;176,91;17,66;0,00;0,00;
0,00;0,00;177,07;17,90;0,00;0,00;
0,00;0,00;177,23;18,11;0,00;0,00;
0,00;0,00;177,39;18,27;0,00;0,00;
0,00;0,00;177,55;18,43;0,00;0,00;
0,00;0,00;177,71;18,58;0,00;0,00;
0,00;0,00;177,87;18,72;0,00;0,00;
0,00;0,00;178,03;18,88;0,00;0,00;
0,00;0,00;178,19;19,19;0,00;0,00;
0,00;0,00;178,35;19,25;0,00;0,00;
0,00;0,00;178,51;19,48;0,00;0,00;
0,00;0,00;178,67;19,64;0,00;0,00;
0,00;0,00;178,83;19,80;0,00;0,00;
0,00;0,00;178,99;20,01;0,00;0,00;
0,00;0,00;179,15;20,09;0,00;0,00;
0,00;0,00;179,31;20,25;0,00;0,00;
0,00;0,00;179,47;20,40;0,00;0,00;
0,00;0,00;179,63;20,62;0,00;0,00;
0,00;0,00;179,79;22,68;0,00;0,00;
0,00;0,00;179,94;29,08;0,00;0,00;
0,00;0,00;180,01;37,68;0,00;0,00;
0,00;0,00;180,03;37,75;0,00;0,00;
0,00;0,00;180,04;38,97;0,00;0,00;
0,00;0,00;180,04;39,28;0,00;0,00;
0,00;0,00;180,05;39,58;0,00;0,00;
0,00;0,00;180,05;40,20;0,00;0,00;
0,00;0,00;180,05;40,26;0,00;0,00;
0,00;0,00;180,06;40,50;0,00;0,00;
0,00;0,00;180,06;40,73;0,00;0,00;
0,00;0,00;180,06;40,57;0,00;0,00;
0,00;0,00;180,06;40,73;0,00;0,00;
0,00;0,00;180,06;40,81;0,00;0,00;
0,00;0,00;180,06;40,81;0,00;0,00;
0,00;0,00;180,06;40,81;0,00;0,00;
0,00;0,00;180,06;40,81;0,00;0,00;
