76801;09.09.21 09:08:29;10;Repair_strategy;force > max. force (8);20210908163039P0004;
0,00;0,00;161,10;7,46;0,00;0,00;
0,00;0,00;161,26;7,66;0,00;0,00;
0,00;0,00;161,42;7,75;0,00;0,00;
0,00;0,00;161,58;8,02;0,00;0,00;
0,00;0,00;161,74;8,09;0,00;0,00;
0,00;0,00;161,90;8,25;0,00;0,00;
0,00;0,00;162,06;8,41;0,00;0,00;
0,00;0,00;162,22;8,57;0,00;0,00;
0,00;0,00;162,39;8,75;0,00;0,00;
0,00;0,00;162,54;9,02;0,00;0,00;
0,00;0,00;162,70;9,09;0,00;0,00;
0,00;0,00;162,86;9,18;0,00;0,00;
0,00;0,00;163,02;9,22;0,00;0,00;
0,00;0,00;163,18;9,27;0,00;0,00;
0,00;0,00;163,35;9,49;0,00;0,00;
0,00;0,00;163,50;9,65;0,00;0,00;
0,00;0,00;163,67;10,01;0,00;0,00;
0,00;0,00;163,82;10,10;0,00;0,00;
0,00;0,00;163,98;10,24;0,00;0,00;
0,00;0,00;164,14;10,17;0,00;0,00;
0,00;0,00;164,30;10,38;0,00;0,00;
0,00;0,00;164,46;10,74;0,00;0,00;
0,00;0,00;164,62;10,99;0,00;0,00;
0,00;0,00;164,78;10,94;0,00;0,00;
0,00;0,00;164,94;10,96;0,00;0,00;
0,00;0,00;165,11;11,28;0,00;0,00;
0,00;0,00;165,27;11,48;0,00;0,00;
0,00;0,00;165,42;11,51;0,00;0,00;
0,00;0,00;165,59;11,55;0,00;0,00;
0,00;0,00;165,74;12,66;0,00;0,00;
0,00;0,00;165,87;17,90;0,00;0,00;
0,00;0,00;165,95;22,11;0,00;0,00;
0,00;0,00;165,97;22,61;0,00;0,00;
0,00;0,00;165,98;23,15;0,00;0,00;
0,00;0,00;165,99;23,67;0,00;0,00;
0,00;0,00;166,00;24,03;0,00;0,00;
0,00;0,00;166,00;24,42;0,00;0,00;
0,00;0,00;166,01;24,74;0,00;0,00;
0,00;0,00;166,02;25,05;0,00;0,00;
0,00;0,00;166,02;25,30;0,00;0,00;
0,00;0,00;166,02;25,50;0,00;0,00;
0,00;0,00;166,03;25,69;0,00;0,00;
0,00;0,00;166,03;25,82;0,00;0,00;
0,00;0,00;166,04;25,98;0,00;0,00;
0,00;0,00;166,04;26,14;0,00;0,00;
0,00;0,00;166,04;26,23;0,00;0,00;
0,00;0,00;166,04;26,34;0,00;0,00;
0,00;0,00;166,04;26,41;0,00;0,00;
0,00;0,00;166,05;26,48;0,00;0,00;
